dataset_key,city,date,n_sensors_available,daily_reference_mean_ugm3,normal_standard_required_n,normal_standard_required_n_capped,normal_standard_exceeds_available,normal_robust_mad_required_n,normal_robust_mad_required_n_capped,normal_robust_mad_exceeds_available,lognormal_standard_required_n,lognormal_standard_required_n_capped,lognormal_standard_exceeds_available,lognormal_robust_mad_required_n,lognormal_robust_mad_required_n_capped,lognormal_robust_mad_exceeds_available
dhaka_lcs,Dhaka,2022-10-09,34,23.84692406447086,5.0,5.0,False,5.0,5.0,False,5.0,5.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2022-10-10,33,11.452976353077768,15.0,15.0,False,9.0,9.0,False,13.0,13.0,False,12.0,12.0,False
dhaka_lcs,Dhaka,2022-10-11,34,9.923287621438027,17.0,17.0,False,5.0,5.0,False,13.0,13.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2022-10-12,34,15.585682367392558,25.0,25.0,False,17.0,17.0,False,22.0,22.0,False,24.0,24.0,False
dhaka_lcs,Dhaka,2022-10-13,34,22.15735950341929,19.0,19.0,False,16.0,16.0,False,17.0,17.0,False,19.0,19.0,False
dhaka_lcs,Dhaka,2022-10-14,33,44.35192208885391,15.0,15.0,False,15.0,15.0,False,19.0,19.0,False,19.0,19.0,False
dhaka_lcs,Dhaka,2022-10-15,32,36.354910375265334,11.0,11.0,False,6.0,6.0,False,9.0,9.0,False,8.0,8.0,False
dhaka_lcs,Dhaka,2022-10-16,32,32.19725849119379,7.0,7.0,False,3.0,3.0,False,7.0,7.0,False,3.0,3.0,False
dhaka_lcs,Dhaka,2022-10-17,32,51.662542919619,9.0,9.0,False,5.0,5.0,False,8.0,8.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2022-10-18,31,60.18097997219297,6.0,6.0,False,6.0,6.0,False,6.0,6.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2022-10-19,31,41.71904482263879,13.0,13.0,False,3.0,3.0,False,9.0,9.0,False,3.0,3.0,False
dhaka_lcs,Dhaka,2022-10-20,33,40.4903895871179,10.0,10.0,False,4.0,4.0,False,9.0,9.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2022-10-21,33,34.36218200572397,10.0,10.0,False,5.0,5.0,False,9.0,9.0,False,7.0,7.0,False
dhaka_lcs,Dhaka,2022-10-22,33,33.82042858580005,17.0,17.0,False,7.0,7.0,False,13.0,13.0,False,8.0,8.0,False
dhaka_lcs,Dhaka,2022-10-23,33,54.66186512913759,9.0,9.0,False,4.0,4.0,False,9.0,9.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2022-10-24,33,22.87317530703361,20.0,20.0,False,12.0,12.0,False,27.0,27.0,False,15.0,15.0,False
dhaka_lcs,Dhaka,2022-10-25,33,28.34828099165632,38.0,33.0,True,46.0,33.0,True,44.0,33.0,True,57.0,33.0,True
dhaka_lcs,Dhaka,2022-10-26,34,49.75321520580009,12.0,12.0,False,14.0,14.0,False,13.0,13.0,False,16.0,16.0,False
dhaka_lcs,Dhaka,2022-10-27,33,59.690678923373426,10.0,10.0,False,5.0,5.0,False,9.0,9.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2022-10-28,33,61.93321764641298,9.0,9.0,False,7.0,7.0,False,8.0,8.0,False,7.0,7.0,False
dhaka_lcs,Dhaka,2022-10-29,33,63.69385679921747,8.0,8.0,False,4.0,4.0,False,6.0,6.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2022-10-30,34,62.94077636983646,9.0,9.0,False,5.0,5.0,False,8.0,8.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2022-10-31,34,67.75169553868075,13.0,13.0,False,6.0,6.0,False,10.0,10.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2022-11-01,34,61.107811854155365,18.0,18.0,False,3.0,3.0,False,11.0,11.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2022-11-02,34,46.12104600429409,11.0,11.0,False,6.0,6.0,False,10.0,10.0,False,7.0,7.0,False
dhaka_lcs,Dhaka,2022-11-03,33,50.08748764165475,10.0,10.0,False,3.0,3.0,False,8.0,8.0,False,2.0,2.0,False
dhaka_lcs,Dhaka,2022-11-04,33,61.936443652599785,6.0,6.0,False,5.0,5.0,False,6.0,6.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2022-11-05,33,75.95600597912266,7.0,7.0,False,3.0,3.0,False,7.0,7.0,False,3.0,3.0,False
dhaka_lcs,Dhaka,2022-11-06,32,83.31740511432258,7.0,7.0,False,6.0,6.0,False,7.0,7.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2022-11-07,32,64.04686700313913,10.0,10.0,False,5.0,5.0,False,9.0,9.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2022-11-08,33,61.00552206296607,17.0,17.0,False,3.0,3.0,False,13.0,13.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2022-11-09,32,35.36370994739711,35.0,32.0,True,11.0,11.0,False,22.0,22.0,False,13.0,13.0,False
dhaka_lcs,Dhaka,2022-11-10,33,38.65054530815401,26.0,26.0,False,13.0,13.0,False,21.0,21.0,False,12.0,12.0,False
dhaka_lcs,Dhaka,2022-11-11,34,44.14376299762329,24.0,24.0,False,6.0,6.0,False,18.0,18.0,False,7.0,7.0,False
dhaka_lcs,Dhaka,2022-11-12,34,57.03086298582129,15.0,15.0,False,6.0,6.0,False,13.0,13.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2022-11-13,34,116.25752548865654,7.0,7.0,False,2.0,2.0,False,7.0,7.0,False,2.0,2.0,False
dhaka_lcs,Dhaka,2022-11-14,34,84.97755380424019,10.0,10.0,False,3.0,3.0,False,10.0,10.0,False,3.0,3.0,False
dhaka_lcs,Dhaka,2022-11-15,34,72.98702559383148,21.0,21.0,False,4.0,4.0,False,13.0,13.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2022-11-16,34,65.76529247074325,26.0,26.0,False,5.0,5.0,False,17.0,17.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2022-11-17,34,70.93185056720063,16.0,16.0,False,8.0,8.0,False,13.0,13.0,False,9.0,9.0,False
dhaka_lcs,Dhaka,2022-11-18,33,77.9919690565071,9.0,9.0,False,7.0,7.0,False,9.0,9.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2022-11-19,34,64.31982044711825,19.0,19.0,False,6.0,6.0,False,14.0,14.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2022-11-20,35,64.32653851066118,14.0,14.0,False,4.0,4.0,False,11.0,11.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2022-11-21,35,56.794386018570805,17.0,17.0,False,4.0,4.0,False,14.0,14.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2022-11-22,34,104.19499734644796,8.0,8.0,False,3.0,3.0,False,9.0,9.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2022-11-23,34,91.6116403000594,9.0,9.0,False,3.0,3.0,False,9.0,9.0,False,2.0,2.0,False
dhaka_lcs,Dhaka,2022-11-24,34,90.07131779754063,11.0,11.0,False,5.0,5.0,False,11.0,11.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2022-11-25,34,77.0131372468289,15.0,15.0,False,4.0,4.0,False,12.0,12.0,False,3.0,3.0,False
dhaka_lcs,Dhaka,2022-11-26,34,70.67688699893854,15.0,15.0,False,4.0,4.0,False,13.0,13.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2022-11-27,35,57.53489807495242,15.0,15.0,False,8.0,8.0,False,14.0,14.0,False,10.0,10.0,False
dhaka_lcs,Dhaka,2022-11-28,35,70.63431947021233,28.0,28.0,False,6.0,6.0,False,17.0,17.0,False,8.0,8.0,False
dhaka_lcs,Dhaka,2022-11-29,34,79.40652375739492,11.0,11.0,False,6.0,6.0,False,13.0,13.0,False,7.0,7.0,False
dhaka_lcs,Dhaka,2022-11-30,33,89.97073623017299,13.0,13.0,False,6.0,6.0,False,13.0,13.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2022-12-01,33,76.13304329527156,17.0,17.0,False,5.0,5.0,False,16.0,16.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2022-12-02,33,72.30981019572094,15.0,15.0,False,4.0,4.0,False,14.0,14.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2022-12-03,34,86.06649253318123,12.0,12.0,False,4.0,4.0,False,13.0,13.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2022-12-04,35,93.89297317115253,12.0,12.0,False,6.0,6.0,False,12.0,12.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2022-12-05,34,95.22046684262135,14.0,14.0,False,5.0,5.0,False,14.0,14.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2022-12-06,34,84.77998846597463,14.0,14.0,False,8.0,8.0,False,15.0,15.0,False,11.0,11.0,False
dhaka_lcs,Dhaka,2022-12-07,34,88.84382711894825,8.0,8.0,False,5.0,5.0,False,11.0,11.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2022-12-08,33,98.66267368735664,11.0,11.0,False,7.0,7.0,False,14.0,14.0,False,7.0,7.0,False
dhaka_lcs,Dhaka,2022-12-09,34,94.15316463871451,12.0,12.0,False,7.0,7.0,False,14.0,14.0,False,8.0,8.0,False
dhaka_lcs,Dhaka,2022-12-10,34,79.1990770381527,22.0,22.0,False,3.0,3.0,False,19.0,19.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2022-12-11,34,82.06384614204705,11.0,11.0,False,6.0,6.0,False,13.0,13.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2022-12-12,34,116.1174220896088,10.0,10.0,False,5.0,5.0,False,12.0,12.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2022-12-13,33,153.71213674213533,11.0,11.0,False,7.0,7.0,False,14.0,14.0,False,7.0,7.0,False
dhaka_lcs,Dhaka,2022-12-14,33,212.2836671224764,7.0,7.0,False,4.0,4.0,False,12.0,12.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2022-12-15,32,172.29498893363956,7.0,7.0,False,3.0,3.0,False,11.0,11.0,False,3.0,3.0,False
dhaka_lcs,Dhaka,2022-12-16,34,176.17431158151666,9.0,9.0,False,4.0,4.0,False,11.0,11.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2022-12-17,34,153.00952222951105,9.0,9.0,False,3.0,3.0,False,12.0,12.0,False,3.0,3.0,False
dhaka_lcs,Dhaka,2022-12-18,33,165.00944007012848,7.0,7.0,False,6.0,6.0,False,10.0,10.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2022-12-19,33,124.06363605865418,12.0,12.0,False,6.0,6.0,False,12.0,12.0,False,7.0,7.0,False
dhaka_lcs,Dhaka,2022-12-20,32,141.67597800749974,8.0,8.0,False,8.0,8.0,False,10.0,10.0,False,8.0,8.0,False
dhaka_lcs,Dhaka,2022-12-21,32,142.24163295660406,9.0,9.0,False,5.0,5.0,False,9.0,9.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2022-12-22,33,145.81232598420098,10.0,10.0,False,8.0,8.0,False,10.0,10.0,False,7.0,7.0,False
dhaka_lcs,Dhaka,2022-12-23,33,106.45077527275039,11.0,11.0,False,7.0,7.0,False,11.0,11.0,False,8.0,8.0,False
dhaka_lcs,Dhaka,2022-12-24,33,102.54295674132632,18.0,18.0,False,8.0,8.0,False,15.0,15.0,False,11.0,11.0,False
dhaka_lcs,Dhaka,2022-12-25,34,177.94636070007712,8.0,8.0,False,6.0,6.0,False,11.0,11.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2022-12-26,34,146.35590499786872,7.0,7.0,False,4.0,4.0,False,9.0,9.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2022-12-27,35,154.16597717767505,7.0,7.0,False,7.0,7.0,False,9.0,9.0,False,8.0,8.0,False
dhaka_lcs,Dhaka,2022-12-28,35,138.3535508745913,7.0,7.0,False,6.0,6.0,False,8.0,8.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2022-12-29,35,150.69775333003207,8.0,8.0,False,6.0,6.0,False,9.0,9.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2022-12-30,35,158.69826234841761,8.0,8.0,False,5.0,5.0,False,11.0,11.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2022-12-31,35,160.4818103278861,7.0,7.0,False,7.0,7.0,False,10.0,10.0,False,7.0,7.0,False
dhaka_lcs,Dhaka,2023-01-01,34,122.1061361877894,7.0,7.0,False,6.0,6.0,False,10.0,10.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2023-01-02,33,117.91571969696972,15.0,15.0,False,6.0,6.0,False,14.0,14.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2023-01-03,33,141.19523700205517,11.0,11.0,False,6.0,6.0,False,14.0,14.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2023-01-04,32,100.80432333037207,8.0,8.0,False,4.0,4.0,False,10.0,10.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2023-01-05,33,125.79111643394731,9.0,9.0,False,5.0,5.0,False,11.0,11.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2023-01-06,33,128.37301560566135,9.0,9.0,False,4.0,4.0,False,11.0,11.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2023-01-07,34,130.2947962548546,9.0,9.0,False,5.0,5.0,False,13.0,13.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2023-01-08,35,175.16685246617317,9.0,9.0,False,9.0,9.0,False,14.0,14.0,False,9.0,9.0,False
dhaka_lcs,Dhaka,2023-01-09,33,153.76527122601945,9.0,9.0,False,3.0,3.0,False,11.0,11.0,False,3.0,3.0,False
dhaka_lcs,Dhaka,2023-01-10,32,123.76824675079601,11.0,11.0,False,2.0,2.0,False,12.0,12.0,False,2.0,2.0,False
dhaka_lcs,Dhaka,2023-01-11,32,133.06362800045292,10.0,10.0,False,2.0,2.0,False,12.0,12.0,False,2.0,2.0,False
dhaka_lcs,Dhaka,2023-01-12,33,148.0580758174632,9.0,9.0,False,4.0,4.0,False,12.0,12.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2023-01-13,34,192.34536137659939,9.0,9.0,False,7.0,7.0,False,12.0,12.0,False,7.0,7.0,False
dhaka_lcs,Dhaka,2023-01-14,33,157.0589321899391,8.0,8.0,False,5.0,5.0,False,12.0,12.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2023-01-15,33,110.86326705793111,7.0,7.0,False,5.0,5.0,False,12.0,12.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2023-01-16,34,99.22698023834815,6.0,6.0,False,3.0,3.0,False,11.0,11.0,False,3.0,3.0,False
dhaka_lcs,Dhaka,2023-01-17,34,98.50891628308109,8.0,8.0,False,5.0,5.0,False,13.0,13.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2023-01-18,33,119.71530647382922,9.0,9.0,False,6.0,6.0,False,14.0,14.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2023-01-19,33,121.37357362206671,8.0,8.0,False,5.0,5.0,False,14.0,14.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2023-01-20,32,125.3802734375,9.0,9.0,False,7.0,7.0,False,17.0,17.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2023-01-21,30,135.195505521049,8.0,8.0,False,4.0,4.0,False,17.0,17.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2023-01-22,31,153.41240837674482,9.0,9.0,False,4.0,4.0,False,18.0,18.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2023-01-23,34,165.40834471634503,7.0,7.0,False,3.0,3.0,False,15.0,15.0,False,2.0,2.0,False
dhaka_lcs,Dhaka,2023-01-24,33,131.11116600790515,8.0,8.0,False,5.0,5.0,False,17.0,17.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2023-01-25,32,145.7391823294082,9.0,9.0,False,4.0,4.0,False,18.0,18.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2023-01-26,32,175.35963907849523,8.0,8.0,False,4.0,4.0,False,17.0,17.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2023-01-27,31,137.5015013468602,8.0,8.0,False,5.0,5.0,False,19.0,19.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2023-01-28,30,94.24708662714097,7.0,7.0,False,4.0,4.0,False,18.0,18.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2023-01-29,32,103.78133416055661,8.0,8.0,False,5.0,5.0,False,16.0,16.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2023-01-30,31,119.27972706933087,9.0,9.0,False,3.0,3.0,False,16.0,16.0,False,3.0,3.0,False
dhaka_lcs,Dhaka,2023-01-31,32,138.50660948822463,44.0,32.0,True,4.0,4.0,False,26.0,26.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2023-02-01,32,76.14924045138889,16.0,16.0,False,3.0,3.0,False,19.0,19.0,False,3.0,3.0,False
dhaka_lcs,Dhaka,2023-02-02,32,57.53489139700502,11.0,11.0,False,6.0,6.0,False,16.0,16.0,False,7.0,7.0,False
dhaka_lcs,Dhaka,2023-02-03,33,80.11221337219361,11.0,11.0,False,3.0,3.0,False,16.0,16.0,False,3.0,3.0,False
dhaka_lcs,Dhaka,2023-02-04,33,101.585645824086,8.0,8.0,False,3.0,3.0,False,15.0,15.0,False,3.0,3.0,False
dhaka_lcs,Dhaka,2023-02-05,33,121.06067010686576,7.0,7.0,False,4.0,4.0,False,16.0,16.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2023-02-06,33,113.1016409868312,9.0,9.0,False,4.0,4.0,False,15.0,15.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2023-02-07,34,110.50423212763367,12.0,12.0,False,4.0,4.0,False,17.0,17.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2023-02-08,34,66.32672391118284,16.0,16.0,False,5.0,5.0,False,20.0,20.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2023-02-09,34,101.41683317348676,8.0,8.0,False,6.0,6.0,False,14.0,14.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2023-02-10,34,91.91580083120205,95.0,34.0,True,5.0,5.0,False,30.0,30.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2023-02-11,33,125.73211014608326,24.0,24.0,False,8.0,8.0,False,20.0,20.0,False,9.0,9.0,False
dhaka_lcs,Dhaka,2023-02-12,34,83.86610263670686,32.0,32.0,False,4.0,4.0,False,22.0,22.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2023-02-13,35,34.84010368398567,15.0,15.0,False,6.0,6.0,False,21.0,21.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2023-02-14,32,49.98339124743276,14.0,14.0,False,6.0,6.0,False,21.0,21.0,False,6.0,6.0,False
dhaka_lcs,Dhaka,2023-02-15,31,84.34520609318996,11.0,11.0,False,6.0,6.0,False,21.0,21.0,False,7.0,7.0,False
dhaka_lcs,Dhaka,2023-02-16,30,119.19313994015482,13.0,13.0,False,4.0,4.0,False,24.0,24.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2023-02-17,31,125.72748874109762,14.0,14.0,False,6.0,6.0,False,22.0,22.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2023-02-18,30,132.56984953703702,10.0,10.0,False,10.0,10.0,False,21.0,21.0,False,10.0,10.0,False
dhaka_lcs,Dhaka,2023-02-19,32,97.8670907959291,14.0,14.0,False,8.0,8.0,False,23.0,23.0,False,7.0,7.0,False
dhaka_lcs,Dhaka,2023-02-20,32,94.27436826411437,13.0,13.0,False,6.0,6.0,False,21.0,21.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2023-02-21,31,67.2677019329237,19.0,19.0,False,4.0,4.0,False,26.0,26.0,False,3.0,3.0,False
dhaka_lcs,Dhaka,2023-02-22,30,53.636512177938805,6.0,6.0,False,4.0,4.0,False,20.0,20.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2023-02-23,30,46.28457560203484,7.0,7.0,False,4.0,4.0,False,20.0,20.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2023-02-24,32,54.79777575656907,6.0,6.0,False,3.0,3.0,False,20.0,20.0,False,3.0,3.0,False
dhaka_lcs,Dhaka,2023-02-25,31,53.1259017388707,10.0,10.0,False,2.0,2.0,False,21.0,21.0,False,3.0,3.0,False
dhaka_lcs,Dhaka,2023-02-26,32,64.73646729695048,10.0,10.0,False,3.0,3.0,False,22.0,22.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2023-02-27,33,75.46702449395137,7.0,7.0,False,3.0,3.0,False,21.0,21.0,False,3.0,3.0,False
dhaka_lcs,Dhaka,2023-02-28,32,72.93846112277667,10.0,10.0,False,5.0,5.0,False,25.0,25.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2023-03-01,33,84.26590177133654,11.0,11.0,False,5.0,5.0,False,22.0,22.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2023-03-02,32,114.10454330354128,8.0,8.0,False,5.0,5.0,False,27.0,27.0,False,5.0,5.0,False
dhaka_lcs,Dhaka,2023-03-03,31,98.09083897311454,11.0,11.0,False,4.0,4.0,False,29.0,29.0,False,4.0,4.0,False
dhaka_lcs,Dhaka,2023-03-04,30,104.79545591787442,14.0,14.0,False,3.0,3.0,False,31.0,30.0,True,3.0,3.0,False
dhaka_lcs,Dhaka,2023-03-05,29,101.91555547983583,8.0,8.0,False,5.0,5.0,False,32.0,29.0,True,4.0,4.0,False
dhaka_lcs,Dhaka,2023-03-06,29,62.58886276558692,13.0,13.0,False,6.0,6.0,False,33.0,29.0,True,7.0,7.0,False
dhaka_lcs,Dhaka,2023-03-07,29,72.02649196235217,15.0,15.0,False,7.0,7.0,False,39.0,29.0,True,7.0,7.0,False
dhaka_lcs,Dhaka,2023-03-08,28,55.51105288129745,12.0,12.0,False,5.0,5.0,False,37.0,28.0,True,5.0,5.0,False
dhaka_lcs,Dhaka,2023-03-09,28,65.74413173811466,12.0,12.0,False,2.0,2.0,False,36.0,28.0,True,2.0,2.0,False
dhaka_lcs,Dhaka,2023-03-10,28,67.35199486917104,13.0,13.0,False,6.0,6.0,False,40.0,28.0,True,6.0,6.0,False
dhaka_lcs,Dhaka,2023-03-11,26,84.57303913013735,8.0,8.0,False,4.0,4.0,False,36.0,26.0,True,3.0,3.0,False
dhaka_lcs,Dhaka,2023-03-12,27,58.74755508922173,9.0,9.0,False,4.0,4.0,False,36.0,27.0,True,4.0,4.0,False
dhaka_lcs,Dhaka,2023-03-13,28,54.85147062166758,20.0,20.0,False,3.0,3.0,False,45.0,28.0,True,3.0,3.0,False
dhaka_lcs,Dhaka,2023-03-14,29,84.03316813840719,11.0,11.0,False,7.0,7.0,False,44.0,29.0,True,8.0,8.0,False
dhaka_lcs,Dhaka,2023-03-15,29,65.03536875111186,10.0,10.0,False,8.0,8.0,False,45.0,29.0,True,10.0,10.0,False
dhaka_lcs,Dhaka,2023-03-16,29,74.90386676659318,10.0,10.0,False,3.0,3.0,False,42.0,29.0,True,3.0,3.0,False
dhaka_lcs,Dhaka,2023-03-17,28,64.15810445004217,11.0,11.0,False,3.0,3.0,False,47.0,28.0,True,3.0,3.0,False
dhaka_lcs,Dhaka,2023-03-18,30,61.182209595959584,11.0,11.0,False,5.0,5.0,False,42.0,30.0,True,5.0,5.0,False
dhaka_lcs,Dhaka,2023-03-19,30,59.69250818298877,8.0,8.0,False,4.0,4.0,False,45.0,30.0,True,3.0,3.0,False
dhaka_lcs,Dhaka,2023-03-20,30,23.398105579470947,17.0,17.0,False,17.0,17.0,False,41.0,30.0,True,14.0,14.0,False
dhaka_lcs,Dhaka,2023-03-21,29,28.20564348062407,13.0,13.0,False,11.0,11.0,False,36.0,29.0,True,12.0,12.0,False
dhaka_lcs,Dhaka,2023-03-22,28,35.341113828443305,14.0,14.0,False,7.0,7.0,False,42.0,28.0,True,9.0,9.0,False
dhaka_lcs,Dhaka,2023-03-23,29,35.107508272378965,23.0,23.0,False,7.0,7.0,False,48.0,29.0,True,6.0,6.0,False
dhaka_lcs,Dhaka,2023-03-24,29,48.41866542637284,13.0,13.0,False,7.0,7.0,False,39.0,29.0,True,8.0,8.0,False
dhaka_lcs,Dhaka,2023-03-25,29,46.584190060032476,19.0,19.0,False,8.0,8.0,False,41.0,29.0,True,10.0,10.0,False
dhaka_lcs,Dhaka,2023-03-26,29,35.3628424374336,18.0,18.0,False,13.0,13.0,False,39.0,29.0,True,17.0,17.0,False
dhaka_lcs,Dhaka,2023-03-27,29,38.70615146570911,9.0,9.0,False,6.0,6.0,False,42.0,29.0,True,6.0,6.0,False
dhaka_lcs,Dhaka,2023-03-28,28,57.257383930229345,11.0,11.0,False,9.0,9.0,False,39.0,28.0,True,8.0,8.0,False
dhaka_lcs,Dhaka,2023-03-29,29,43.03937668160869,12.0,12.0,False,8.0,8.0,False,40.0,29.0,True,7.0,7.0,False
dhaka_lcs,Dhaka,2023-03-30,29,42.65895303102813,11.0,11.0,False,8.0,8.0,False,40.0,29.0,True,9.0,9.0,False
dhaka_lcs,Dhaka,2023-03-31,29,30.40626763275731,11.0,11.0,False,9.0,9.0,False,42.0,29.0,True,9.0,9.0,False
lucknow_lcs,Lucknow,2022-04-01,57,75.6004438281088,6.0,6.0,False,4.0,4.0,False,7.0,7.0,False,4.0,4.0,False
lucknow_lcs,Lucknow,2022-04-02,56,54.476840236139125,4.0,4.0,False,4.0,4.0,False,5.0,5.0,False,4.0,4.0,False
lucknow_lcs,Lucknow,2022-04-03,55,63.77103300794505,6.0,6.0,False,5.0,5.0,False,7.0,7.0,False,5.0,5.0,False
lucknow_lcs,Lucknow,2022-04-04,57,33.56483279544635,5.0,5.0,False,4.0,4.0,False,6.0,6.0,False,4.0,4.0,False
lucknow_lcs,Lucknow,2022-04-05,57,37.09149626417456,5.0,5.0,False,4.0,4.0,False,5.0,5.0,False,4.0,4.0,False
lucknow_lcs,Lucknow,2022-04-06,56,40.1245465594011,6.0,6.0,False,3.0,3.0,False,8.0,8.0,False,4.0,4.0,False
lucknow_lcs,Lucknow,2022-04-07,55,45.153408717363234,6.0,6.0,False,5.0,5.0,False,7.0,7.0,False,5.0,5.0,False
lucknow_lcs,Lucknow,2022-04-08,55,46.631317137517726,5.0,5.0,False,4.0,4.0,False,5.0,5.0,False,3.0,3.0,False
lucknow_lcs,Lucknow,2022-04-09,55,73.68546263025513,5.0,5.0,False,4.0,4.0,False,5.0,5.0,False,4.0,4.0,False
lucknow_lcs,Lucknow,2022-04-10,54,80.19551537513308,3.0,3.0,False,3.0,3.0,False,3.0,3.0,False,3.0,3.0,False
lucknow_lcs,Lucknow,2022-04-11,53,73.9694319114028,5.0,5.0,False,2.0,2.0,False,6.0,6.0,False,2.0,2.0,False
lucknow_lcs,Lucknow,2022-04-12,55,65.14990610555085,3.0,3.0,False,2.0,2.0,False,2.0,2.0,False,2.0,2.0,False
lucknow_lcs,Lucknow,2022-04-13,55,58.148784038175414,3.0,3.0,False,3.0,3.0,False,3.0,3.0,False,3.0,3.0,False
lucknow_lcs,Lucknow,2022-04-14,54,38.25032264211008,4.0,4.0,False,3.0,3.0,False,3.0,3.0,False,3.0,3.0,False
lucknow_lcs,Lucknow,2022-04-15,56,26.673055800877666,10.0,10.0,False,3.0,3.0,False,8.0,8.0,False,3.0,3.0,False
lucknow_lcs,Lucknow,2022-04-16,56,25.78705431093749,7.0,7.0,False,3.0,3.0,False,7.0,7.0,False,3.0,3.0,False
lucknow_lcs,Lucknow,2022-04-17,57,35.701221531873855,7.0,7.0,False,5.0,5.0,False,7.0,7.0,False,6.0,6.0,False
