dataset_key,date,n_sensors_available,reference_mean_ugm3,ape_median_pct,ape_p95_pct,absolute_error_median_ugm3,absolute_error_p95_ugm3
lucknow_madhwal_lcs,2022-05-27,58,37.67350280960893,4.8113519955300665,13.731943422825506,1.8126048292161947,5.173304091212075
lucknow_madhwal_lcs,2022-05-28,56,25.28291403501772,6.502768454907667,18.86884969083039,1.6440893583505556,4.770595046729354
lucknow_madhwal_lcs,2022-05-29,57,50.89396825588712,5.311273144539778,14.081427592979471,2.7031176681655325,7.166597289146703
lucknow_madhwal_lcs,2022-05-30,65,47.1576562702944,3.550480992410064,10.129429174034009,1.6743236223428752,4.776801392033878
lucknow_madhwal_lcs,2022-05-31,65,53.73516669403178,3.580483124593954,10.253099134658695,1.9239785754522387,5.509519911313181
lucknow_madhwal_lcs,2022-06-01,66,51.4422975918716,4.708695701467626,13.55753664102532,2.422261255444642,6.974308345003277
lucknow_madhwal_lcs,2022-06-02,66,60.190854198073446,4.260398056791479,12.34681326245516,2.5643699826209136,7.431652368912781
lucknow_madhwal_lcs,2022-06-03,57,75.22992033444179,4.28081080274241,12.115747013599483,3.2204505565712935,9.1146668262534
lucknow_madhwal_lcs,2022-06-04,56,67.54386695972183,4.916691570566606,14.17498035439169,3.320923613243366,9.574329872137028
lucknow_madhwal_lcs,2022-06-05,55,69.5679916377954,3.9068025550942584,11.361484987795198,2.717884074833151,7.903956926238743
lucknow_madhwal_lcs,2022-06-06,65,70.81072004110521,4.261645650428616,12.186975777471083,3.017701970668945,8.629685299262356
lucknow_madhwal_lcs,2022-06-07,66,64.24223973808894,4.94174207553162,14.738002682093862,3.1746857914010356,9.468023015636716
lucknow_madhwal_lcs,2022-06-08,63,63.93382443960084,4.395104429303261,12.94861736591343,2.809958349767868,8.278546294078758
lucknow_madhwal_lcs,2022-06-09,64,50.26015749075434,8.30512422148864,23.86102416889178,4.174168513522975,11.992588326191964
lucknow_madhwal_lcs,2022-06-10,56,49.54459186693555,3.967106143991413,11.33794889739094,1.9654865479686696,5.6173405072940605
lucknow_madhwal_lcs,2022-06-11,55,56.324667328733256,4.9488614236148125,14.011016468371562,2.787429733411056,7.891658415184313
lucknow_madhwal_lcs,2022-06-12,55,47.54014715545066,4.889946935609111,13.982910118031269,2.3246879690120217,6.647496046726465
lucknow_madhwal_lcs,2022-06-13,62,54.58070080596135,4.688220965803495,13.343847774200068,2.558863858467557,7.283165629639071
lucknow_madhwal_lcs,2022-06-14,60,25.561781821177988,6.5113515523676835,18.10896221863206,1.6644174774261131,4.62897341240628
lucknow_madhwal_lcs,2022-06-15,61,21.5550483137137,7.239673484667393,20.695434280733096,1.5605151173751768,4.460910857944886
lucknow_madhwal_lcs,2022-06-16,66,14.290231478195103,10.05196846152716,28.29790347592382,1.4364495612673984,4.043835910185732
lucknow_madhwal_lcs,2022-06-17,56,18.17263629213024,9.678255096902644,27.763744407229463,1.7587940981846746,5.045404292202462
lucknow_madhwal_lcs,2022-06-18,57,20.990168411941003,7.083374739060852,20.22355682066084,1.4868122869777594,4.244958635541292
lucknow_madhwal_lcs,2022-06-19,54,22.056764093136906,6.476552545987978,18.364110744772436,1.4285179164366202,4.050528584776862
lucknow_madhwal_lcs,2022-06-20,61,13.295979103791757,10.93082186946929,31.00605040784509,1.453359791637336,4.122557983138222
lucknow_madhwal_lcs,2022-06-21,63,17.624430998764335,13.22557745565975,34.60676888814136,2.3309327728608844,6.099246103592317
lucknow_madhwal_lcs,2022-06-22,65,38.480634222413386,5.472479823388976,15.478432389138542,2.105844943733686,5.956198951027964
lucknow_madhwal_lcs,2022-06-23,68,44.757271914195435,5.964925628234258,16.80308106744373,2.6697379829083374,7.520600683318483
lucknow_madhwal_lcs,2022-06-24,59,44.04803643773286,4.328600516178302,12.310152956610793,1.906663532610111,5.422380659868571
lucknow_madhwal_lcs,2022-06-25,58,52.21667020924711,4.140569162403052,11.6609245219803,2.162067344317787,6.088946500991678
lucknow_madhwal_lcs,2022-06-26,56,36.74809811014337,4.660483857048607,13.897174540695648,1.712639180195616,5.106947334752702
lucknow_madhwal_lcs,2022-06-27,63,47.87419180585742,3.7153324880011978,11.105551222393176,1.7786854015310285,5.316692893306253
lucknow_madhwal_lcs,2022-06-28,63,45.97635698534292,3.4079644926365606,9.71461227790123,1.5668579210683156,4.466424820629823
lucknow_madhwal_lcs,2022-06-29,64,25.553599806075617,6.069838798734029,17.155013228104348,1.551062315502401,4.3837234269891185
lucknow_madhwal_lcs,2022-06-30,66,11.647751511296551,11.867833760800409,32.57763877598071,1.382335786231792,3.794562412874024
lucknow_madhwal_lcs,2022-07-01,57,24.380437884841324,6.035694709875495,17.114181344649058,1.4715287996598487,4.172512352231266
lucknow_madhwal_lcs,2022-07-02,56,27.06076480396187,5.383358548963161,16.368863650675557,1.4567779954888955,4.429539693590519
lucknow_madhwal_lcs,2022-07-03,57,28.021122860384526,5.912906040563755,16.433907707244252,1.656862666245468,4.604965469409114
lucknow_madhwal_lcs,2022-07-04,64,24.953645950470214,4.6658105994454235,13.67807703916954,1.164289857705123,3.413178917186927
lucknow_madhwal_lcs,2022-07-05,64,34.133615976098355,4.240753509170431,12.194773716500023,1.4475225173131498,4.162517229544295
lucknow_madhwal_lcs,2022-07-06,64,28.95208059963278,4.220089853963826,12.588535536594314,1.221803815896532,3.644642954868201
lucknow_madhwal_lcs,2022-07-07,64,19.802415430462005,6.310249947061596,21.33534398357928,1.249581909217646,4.22491344914645
lucknow_madhwal_lcs,2022-07-08,58,21.833058558130183,7.043641935333602,20.935961010651447,1.5378424683663994,4.570960627162834
lucknow_madhwal_lcs,2022-07-09,58,22.161688834079893,6.011429012416526,17.892807183495318,1.3322341922133525,3.965348251688126
lucknow_madhwal_lcs,2022-07-10,58,14.991859432310708,7.327264213642008,20.366849923208793,1.0984931511432166,3.0533695112771437
lucknow_madhwal_lcs,2022-07-11,66,17.627498441024994,8.34714056008278,22.719577500935937,1.471392072098757,4.004893169784947
lucknow_madhwal_lcs,2022-07-12,65,19.096195084094585,6.616826564387109,18.53506225230126,1.2635621091115556,3.539491646657824
lucknow_madhwal_lcs,2022-07-13,64,15.373895376593218,10.145718366107957,32.876843080432586,1.5597921268092405,5.054451458312432
lucknow_madhwal_lcs,2022-07-14,66,13.189486833401302,7.78883552896707,21.947081717220495,1.0273074365683943,2.8947074534086212
lucknow_madhwal_lcs,2022-07-15,58,11.364577268625778,9.995058408228603,27.422300853819856,1.1358961358474176,3.116428569367383
lucknow_madhwal_lcs,2022-07-16,58,18.045863648833564,8.796923853492286,24.413825097917567,1.5874808838929333,4.405685588634912
lucknow_madhwal_lcs,2022-07-17,56,17.51626991111953,7.62197028533752,20.505156124531148,1.3350848877250474,3.5917384924693327
lucknow_madhwal_lcs,2022-07-18,63,15.39566946190218,7.243591846672061,20.708103326444014,1.1151994578829267,3.1881511399684905
lucknow_madhwal_lcs,2022-07-19,63,20.70236046226363,6.178092766823076,24.231431036676614,1.2790110342807497,5.016478198377619
lucknow_madhwal_lcs,2022-07-20,62,18.268492705149097,5.815227731538947,17.083914291174345,1.0623544539239995,3.120973636037109
lucknow_madhwal_lcs,2022-07-21,63,18.888818058639764,6.534059943136171,18.563388352544617,1.2342066945014525,3.5064046514308784
lucknow_madhwal_lcs,2022-07-22,58,25.915288193802773,4.696072579403549,13.4245988495134,1.2170007427425773,3.479023480713329
lucknow_madhwal_lcs,2022-07-23,57,20.372045518796742,6.208227046964243,17.279188944398534,1.2647428399178064,3.5201242370317636
lucknow_madhwal_lcs,2022-07-24,53,20.789467575973504,8.507974459993363,21.625623615138338,1.7687625917324272,4.495852009571253
lucknow_madhwal_lcs,2022-07-25,61,21.897636504103826,15.342400983899577,34.182119394660845,3.3596231984563776,7.485076254441607
lucknow_madhwal_lcs,2022-07-26,63,25.06816533512884,5.065729574333402,14.700004794573866,1.2698854651244158,3.685021506175643
lucknow_madhwal_lcs,2022-07-27,63,26.990008376079185,4.3793550982940115,12.782122782698169,1.1819883078478046,3.4498960096909617
lucknow_madhwal_lcs,2022-07-28,63,12.970103436081056,7.494483913324085,20.99546719423384,0.9720423155585892,2.723133811980594
lucknow_madhwal_lcs,2022-07-29,59,12.84012988917692,7.635239715404237,21.85349804120168,0.9803746968079264,2.8060175338190296
lucknow_madhwal_lcs,2022-07-30,57,15.663028979146455,8.490782337524188,25.844379199084216,1.3299136980826622,4.048012603433059
lucknow_madhwal_lcs,2022-07-31,58,18.917934765758886,5.729815811091864,15.849408490356662,1.0839628173404972,2.998380758964324
lucknow_madhwal_lcs,2022-08-01,63,19.244243153611855,5.794775573379789,16.877519271652865,1.1151607015473122,3.2479508469345775
lucknow_madhwal_lcs,2022-08-02,64,17.56551204370499,7.7018186112921985,22.1691125414451,1.3528638757508435,3.894118133450052
lucknow_madhwal_lcs,2022-08-03,64,15.574541116597944,7.763096992337355,23.293014911443723,1.2090667329929596,3.6277801846780937
lucknow_madhwal_lcs,2022-08-04,65,39.485020273830685,3.862708483391594,11.334123607895492,1.5251912277861486,4.475281004438565
