dataset_key,city,date,daily_reference_mean_ugm3,daily_reference_median_ugm3,daily_spatial_sd_ugm3,daily_spatial_cv,daily_valid_sensor_count,daily_missing_fraction
dhaka_lcs,Dhaka,2023-01-12,148.0580758174632,148.27083333333334,42.38679829407538,0.2862849463634319,33,0.12261904761904785
dhaka_lcs,Dhaka,2023-01-13,192.34536137659939,189.328125,54.58079163794226,0.2837645329594235,34,0.08214285714285718
dhaka_lcs,Dhaka,2023-01-14,157.05893218993907,153.85416666666666,41.95632359750315,0.267137456064984,33,0.07380952380952366
dhaka_lcs,Dhaka,2023-01-15,110.86326705793111,112.33333333333333,28.530737988182576,0.25735068743079675,33,0.0702380952380951
dhaka_lcs,Dhaka,2023-01-16,99.22698023834813,100.82738095238095,23.675507486122434,0.23859949611741374,34,0.09404761904761905
dhaka_lcs,Dhaka,2023-01-17,98.50891628308109,97.8125,27.858454652330334,0.2828013514256376,34,0.09523809523809534
dhaka_lcs,Dhaka,2023-01-18,119.71530647382922,118.67708333333333,34.605983451647596,0.2890689960286136,33,0.09642857142857153
dhaka_lcs,Dhaka,2023-01-19,121.37357362206671,125.43055555555556,32.66254400527077,0.26910754153927663,33,0.0988095238095239
dhaka_lcs,Dhaka,2023-01-20,125.38027343750001,128.06458333333333,35.9118165456806,0.28642317934951744,32,0.12380952380952381
dhaka_lcs,Dhaka,2023-01-21,135.195505521049,136.90625,38.13524239131946,0.28207477936744035,30,0.15714285714285714
dhaka_lcs,Dhaka,2023-01-22,153.4124083767448,153.46875,44.904841195818996,0.2927067091310063,31,0.14880952380952384
dhaka_lcs,Dhaka,2023-01-23,165.40834471634503,163.04166666666669,40.59602640750149,0.2454291316264526,34,0.15595238095238106
dhaka_lcs,Dhaka,2023-01-24,131.11116600790515,132.26041666666666,36.53789785668198,0.2786787652737295,33,0.1345238095238096
dhaka_lcs,Dhaka,2023-01-25,145.73918232940824,143.72395833333331,42.94480464897343,0.2946689007209267,32,0.10238095238095246
dhaka_lcs,Dhaka,2023-01-26,175.35963907849523,180.0954861111111,47.51394918411928,0.2709514540164563,32,0.11190476190476195
dhaka_lcs,Dhaka,2023-01-27,137.5015013468602,142.85416666666666,38.16568594947408,0.2775655943799306,31,0.13809523809523816
dhaka_lcs,Dhaka,2023-01-28,94.24708662714097,101.375,24.81272891915755,0.2632731663878516,30,0.17619047619047623
dhaka_lcs,Dhaka,2023-01-29,103.78133416055663,105.94097222222223,29.000052674404706,0.27943418639752404,32,0.1416666666666666
dhaka_lcs,Dhaka,2023-01-30,119.27972706933085,123.32291666666667,34.30907060745286,0.2876353882626748,31,0.14642857142857146
dhaka_lcs,Dhaka,2023-01-31,138.50660948822465,131.05729166666666,90.94173269770278,0.6565876750122479,32,0.125
dhaka_lcs,Dhaka,2023-02-01,76.14924045138889,75.25347222222223,30.248047082906513,0.3972206013297775,32,0.12023809523809526
dhaka_lcs,Dhaka,2023-02-02,57.53489139700502,55.90625,18.900867481721523,0.32851139582937333,32,0.15476190476190466
dhaka_lcs,Dhaka,2023-02-03,80.11221337219361,81.65972222222221,25.640906599450936,0.3200623914898688,33,0.1523809523809524
dhaka_lcs,Dhaka,2023-02-04,101.585645824086,100.84375,28.717571925181318,0.2826932062322172,33,0.08095238095238078
dhaka_lcs,Dhaka,2023-02-05,121.06067010686576,125.64583333333333,31.68835487485362,0.2617559843909741,33,0.09047619047619038
dhaka_lcs,Dhaka,2023-02-06,113.1016409868312,110.42708333333333,33.3433419468663,0.29480864871579165,33,0.09285714285714275
dhaka_lcs,Dhaka,2023-02-07,110.50423212763367,105.77083333333333,37.72629484656019,0.3414013573976595,34,0.0714285714285714
dhaka_lcs,Dhaka,2023-02-08,66.32672391118282,59.328125,26.31154220482271,0.39669594174523265,34,0.06071428571428572
dhaka_lcs,Dhaka,2023-02-09,101.41683317348678,102.44270833333334,26.913416446382286,0.2653742539992682,34,0.08095238095238078
dhaka_lcs,Dhaka,2023-02-10,91.91580083120203,78.43229166666666,89.51414763691561,0.9738711606430224,34,0.09166666666666667
