target_N_star,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_absolute_error_median_ugm3
50,9,3.593895498452552,3.1764247902595035,3.4385100070896053,3.6925496408571785,3.8641479879697456,3.5581297168189865,0.2095975279824611,100,3.581083978078908
50,10,3.371131054657946,3.0170808224605676,3.2156530119204287,3.4822367821759395,3.6133237273389156,3.34171821952336,0.2023108682646292,100,3.486014379989207
50,11,3.18055292318701,2.8238721552147723,3.024194179122448,3.2590659592004165,3.4173590725186505,3.139653070353727,0.18725054123389206,100,3.310831114287403
50,12,3.0127454893786876,2.7045244033138354,2.8864840742430378,3.072073610622046,3.218686868624035,2.976478791426621,0.173644999766118,100,3.022763352998684
50,13,2.8565027241468712,2.5474483260380882,2.715650278846222,2.930100539170943,3.0385799816666488,2.815992821094345,0.16967028562561023,100,2.962006454560317
50,14,2.705740329469773,2.4193495552420243,2.575985660632883,2.787652788595455,2.9103223154607125,2.6793482358672627,0.16006297403609243,100,2.85827505202019
50,15,2.579546312354058,2.315044916228215,2.467225614485505,2.657704907048748,2.7640120559143018,2.5557310726440594,0.15180886173624847,100,2.639056682323204
50,16,2.4660134045467785,2.215984631046853,2.342398961739635,2.521171712633464,2.6339911868666492,2.4313943155729607,0.14148672405340051,100,2.5539403341426414
50,17,2.357025361080339,2.088197857414744,2.2337974169092236,2.4168780171143744,2.5161277257609695,2.3313251195166615,0.1394252228659138,100,2.41172788099113
50,18,2.254625033087663,1.975083898510064,2.1448765897889164,2.3199759061315106,2.4216940132872264,2.226739024030276,0.13736246082910633,100,2.391534126687887
50,19,2.164354718112369,1.9093927567709887,2.0586612813808927,2.228386532612146,2.3035413241617375,2.1374327307028413,0.12780022261542118,100,2.294087154229892
50,20,2.073235100817435,1.822699002991777,1.972906474242941,2.132025749837749,2.1948691661157635,2.047507301794092,0.12165058050265472,100,2.2306175927190743
50,21,1.9978347510920127,1.785295438768839,1.900328649545397,2.0411319450619736,2.120909535414132,1.9665384553843956,0.11758542834296759,100,2.087096626098152
50,22,1.9102916650638182,1.6779702108393082,1.8080789711021499,1.9633447886044104,2.029389937268668,1.886564760340824,0.11365900384360315,100,2.0518993670899555
50,23,1.8297173442212582,1.6404506279763034,1.7489220752237467,1.8842399470237883,1.949997025866128,1.8097951256011342,0.1071249026799891,100,2.0391126780508877
50,24,1.7614527962598974,1.5703358505276543,1.6826788352408135,1.8155896770055655,1.8619285464484836,1.741424544060776,0.1010928911807512,100,1.9437959928557405
50,25,1.6895605292919313,1.4990396306173994,1.6208013004179547,1.7309571873354486,1.8015782677003425,1.6712330729649685,0.09762355517492982,100,1.9009213225962895
50,26,1.6285196774642614,1.4438288946969862,1.553616035262806,1.6767230962754374,1.7354333129242856,1.60775372883259,0.09620737926163432,100,1.794661853904767
50,27,1.5594482291249534,1.3928152664700153,1.4837548722275171,1.6057835798615656,1.6748072096681237,1.5423848974107808,0.09309775247392411,100,1.77013319800702
50,28,1.4987315467142448,1.3356313465075544,1.4190190082171004,1.5479535714633466,1.5960922047124775,1.4793942474917434,0.09042199877425564,100,1.7228021260234812
50,29,1.4447891627267246,1.2914847281367012,1.363527325365407,1.4728657502043045,1.5214187763145035,1.4187306227559977,0.08340904824558415,100,1.6665577224748738
50,30,1.3816763509699594,1.2268735972743992,1.3126109890275384,1.4202766038201364,1.4650150354629041,1.3648554016766723,0.07849173259853003,100,1.6095668597608608
60,2,7.822947027199678,7.098604775180062,7.545917617452599,8.018359434420177,8.416641213172785,7.761390642319645,0.41226553938966826,100,7.55648935197528
60,3,6.530758818425397,5.87824995093221,6.242908190969804,6.673732541118388,6.885939520554328,6.450807994806086,0.32665747177415055,100,6.431290481030409
60,4,5.628219414246784,5.111478024762906,5.407164346358541,5.804065274959887,5.928732234336264,5.586746879099815,0.27233175492193046,100,5.50011461328533
60,5,5.026824385107291,4.5402718664494754,4.835026258291713,5.191424799715166,5.3336026348121655,4.992662102861628,0.2433130592190187,100,4.928729872654795
60,6,4.545738822945998,4.160904477729105,4.379379259855711,4.675155058742993,4.792784074662484,4.515678417333048,0.21144052698105775,100,4.47237796111229
60,7,4.210040848092111,3.7835730531488876,4.065697094231405,4.289889277265502,4.384014761356591,4.150287715962692,0.19327259846659584,100,4.166659448342223
60,8,3.8794528487250215,3.5412235648764225,3.7596818672377506,3.9788738805857697,4.1028143654937566,3.8553605681438343,0.17124678845670882,100,3.954186384461231
60,9,3.633980167745685,3.318441534583418,3.5150482925960542,3.7272544334443056,3.8011063465611206,3.603258208656464,0.16350758468014315,100,3.581083978078908
60,10,3.430675382042997,3.094552510124685,3.2950440122349853,3.5164624179555233,3.604876554800731,3.3880962483301347,0.1603019652680713,100,3.486014379989207
60,11,3.21553327018972,2.9300427125963897,3.100351711610248,3.3094181606648503,3.3866355313325216,3.192894061735345,0.14532962300526575,100,3.310831114287403
60,12,3.047959212363672,2.7893420286716006,2.9475287914088124,3.1210772347301923,3.192205183831949,3.026504546052538,0.13193031120981616,100,3.022763352998684
60,13,2.9048471206906754,2.6304590346907437,2.799737184631841,2.977434413632639,3.038217533592883,2.8770996480512774,0.13143882060056375,100,2.962006454560317
60,14,2.7673747387346346,2.4990027470169642,2.6647439918880496,2.8366238207284553,2.897119087977829,2.7411336901077634,0.12677013603276735,100,2.85827505202019
60,15,2.6510763938145097,2.4055190985006822,2.5465230014426155,2.721649242168695,2.7864347450701654,2.6248585536661633,0.11887453781009137,100,2.639056682323204
60,16,2.5306803476278112,2.319317285498554,2.4368434410002147,2.5929287024664056,2.652364719552435,2.5094583015121383,0.10761790750321747,100,2.5539403341426414
60,17,2.4349353101413413,2.195067448243347,2.3488717652469857,2.484159812200195,2.54911441056752,2.410110167761813,0.10768392977174866,100,2.41172788099113
60,18,2.335782071304445,2.126419003313824,2.2568003943295274,2.386163383127454,2.4477681598308707,2.3155159914016052,0.10380889443841211,100,2.391534126687887
60,19,2.2420132088037565,2.037225281017473,2.1767885939412537,2.3047392388558015,2.3461705343298958,2.225284123924161,0.1007034137442426,100,2.294087154229892
60,20,2.1538409628390447,1.9625383093769568,2.084003052680556,2.2099624687142736,2.2482932356520595,2.1397583938064564,0.09074728740596523,100,2.2306175927190743
60,21,2.072494054473788,1.8939787651442772,2.005653441112118,2.1345579937715478,2.1845862129193367,2.0626078124683964,0.08955622023628886,100,2.087096626098152
60,22,2.0114015293227308,1.819529316411417,1.9263379662147608,2.0563988445237635,2.0961752015523967,1.9882385982507873,0.08802439396296154,100,2.0518993670899555
60,23,1.9363571943104603,1.7549022234466958,1.873002204092196,1.9896564273160262,2.041545228730635,1.9219817038417062,0.08823667138153085,100,2.0391126780508877
60,24,1.8698790278742852,1.705806081564429,1.8013478497178044,1.9165591591342839,1.9578361137162352,1.8548972648272697,0.08283775936969742,100,1.9437959928557405
