run_key,city,selection_strategy,selection_strategy_label,time_aggregation,sample_size,row_count,n_outer_draws,n_days,selected_ref_mdape_median_pct,full_ref_mdape_median_pct,mdape_delta_median_pctpt,selected_ref_abs_median_ugm3,full_ref_abs_median_ugm3,abs_delta_median_ugm3,reference_mean_delta_median_ugm3,mdape_delta_p95_pctpt,abs_delta_p95_ugm3
lucknow_phase3_random_n50,Lucknow,random,Random,period,21,100,100,0,3.210760276508416,3.4329404877571044,0.18315808002818068,1.9978347510920127,2.1216342096419396,0.11550396739964519,-0.13635914009121208,1.3550478008480904,0.9076786110002264
lucknow_phase3_random_n50,Lucknow,random,Random,period,22,100,100,0,3.0733602671570206,3.3195518462731464,0.18680233751228892,1.9102916650638182,2.051557486315353,0.1313954527433907,-0.13635914009121208,1.429409093073408,0.9480974012835733
lucknow_phase3_random_n50,Lucknow,random,Random,period,23,100,100,0,2.9479895605140563,3.2002826916620033,0.20479529137942687,1.8297173442212582,1.9778464739979214,0.11561998262033057,-0.13635914009121208,1.4055708796916806,0.9335149130088968
lucknow_phase3_random_n50,Lucknow,random,Random,period,24,100,100,0,2.842611587550701,3.095289841665452,0.17952856508127768,1.7614527962598974,1.9129585380972252,0.12207312207544874,-0.13635914009121208,1.5544702336513174,1.022674475498027
lucknow_phase3_random_n50,Lucknow,random,Random,period,25,100,100,0,2.7223275396423516,2.9876226560549983,0.19053510356286218,1.6895605292919313,1.8464178028116418,0.12027237303407468,-0.13635914009121208,1.6718621950787254,1.0919109026999239
lucknow_phase3_random_n50,Lucknow,random,Random,period,26,100,100,0,2.6251942507496184,2.907386793323999,0.20840116096706773,1.6285196774642614,1.7968302402490757,0.13469690551684366,-0.13635914009121208,1.7139416564504932,1.1164772565943595
lucknow_phase3_random_n50,Lucknow,random,Random,period,27,100,100,0,2.5157930516027065,2.800351915594874,0.2077334600738001,1.5594482291249534,1.7306802854144898,0.1412666999156702,-0.13635914009121208,1.7500319590697389,1.1369972391746868
lucknow_phase3_random_n50,Lucknow,random,Random,period,28,100,100,0,2.4200524210272047,2.740596380722781,0.21425623674874905,1.4987315467142448,1.6937500247670307,0.14786590767540098,-0.13635914009121208,1.753998466507831,1.136787987715486
lucknow_phase3_random_n50,Lucknow,random,Random,period,29,100,100,0,2.309870516234751,2.628733623269273,0.23560671346363216,1.4447891627267246,1.62461633199122,0.15642356581373207,-0.13635914009121208,1.958388055729258,1.260647058747439
lucknow_phase3_random_n50,Lucknow,random,Random,period,30,100,100,0,2.2305346028435293,2.541802808295339,0.2678616072592257,1.3816763509699594,1.5708911387994053,0.1653739158124914,-0.13635914009121208,2.0446358471030552,1.3119553997936106
