city,dataset_key,resolution,weight_scheme,scheme_type,parameter,time_windows_available,time_windows_sampled,time_windows_tested,n_permutations,alpha,median_observed_morans_i,p10_observed_morans_i,p90_observed_morans_i,positive_sig_pct,negative_sig_pct,two_sided_sig_pct,median_p_positive,median_p_two_sided,median_valid_sensor_count,min_valid_sensor_count,scenario,scenario_description,sensors_retained,baseline_median_observed_morans_i,baseline_positive_sig_pct,baseline_two_sided_sig_pct,delta_median_observed_morans_i,delta_positive_sig_pct,delta_two_sided_sig_pct
Chicago,chicago_lcs_corrected_no_collocation,daily,band_5km,distance_band,5,243,240,240,199,0.05,0.07685900991926567,0.009498385194189793,0.273304503454986,80.41666666666667,0.0,76.25,0.005,0.01,268.0,264.0,record_uptime_ge_75pct,Retain sensors with at least 75% valid hourly records; daily value kept with at least one valid hourly record.,269,0.07993858984597702,81.66666666666667,77.5,-0.0030795799267113455,-1.25,-1.25
Chicago,chicago_lcs_corrected_no_collocation,daily,band_10km,distance_band,10,243,240,240,199,0.05,0.04505016041960538,0.0017878734289321662,0.17986583355594443,82.08333333333333,0.0,75.83333333333333,0.005,0.01,268.0,264.0,record_uptime_ge_75pct,Retain sensors with at least 75% valid hourly records; daily value kept with at least one valid hourly record.,269,0.04560469970475617,81.66666666666667,79.58333333333333,-0.0005545392851507916,0.4166666666666572,-3.75
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_4,k_nearest_neighbor,4,243,240,240,199,0.05,0.11048222767316467,0.009826577574727836,0.3703179958741266,70.0,0.0,63.33333333333333,0.01,0.02,268.0,264.0,record_uptime_ge_75pct,Retain sensors with at least 75% valid hourly records; daily value kept with at least one valid hourly record.,269,0.11046111009384565,69.16666666666667,62.083333333333336,2.1117579319010482e-05,0.8333333333333286,1.249999999999993
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_5,k_nearest_neighbor,5,243,240,240,199,0.05,0.11467492255242834,0.017977186775208515,0.3702543950896614,75.0,0.0,68.33333333333333,0.005,0.01,268.0,264.0,record_uptime_ge_75pct,Retain sensors with at least 75% valid hourly records; daily value kept with at least one valid hourly record.,269,0.11553073094534132,74.58333333333333,69.58333333333333,-0.0008558083929129795,0.4166666666666714,-1.25
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_8,k_nearest_neighbor,8,243,240,240,199,0.05,0.1203491301685751,0.024177015939631778,0.35457421932504013,82.91666666666667,0.0,76.66666666666667,0.005,0.01,268.0,264.0,record_uptime_ge_75pct,Retain sensors with at least 75% valid hourly records; daily value kept with at least one valid hourly record.,269,0.1264446337175025,83.75,78.75,-0.006095503548927406,-0.8333333333333286,-2.0833333333333286
Chicago,chicago_lcs_corrected_no_collocation,daily,band_2km,distance_band,2,243,240,240,199,0.05,0.11594951108324095,0.00972562573943292,0.3425598445612423,73.75,0.4166666666666667,64.16666666666667,0.005,0.01,266.0,256.0,daily_ge_18h_record_uptime_ge_75pct,Retain sensors with at least 75% valid hourly records and require at least 18 valid hourly records per retained sensor-day.,269,0.11612185362075556,74.58333333333333,67.08333333333333,-0.00017234253751460815,-0.8333333333333286,-2.916666666666657
Chicago,chicago_lcs_corrected_no_collocation,daily,band_5km,distance_band,5,243,240,240,199,0.05,0.08817302946436296,0.011846369118977193,0.28147173269485803,83.33333333333334,0.0,79.16666666666666,0.005,0.01,266.0,256.0,daily_ge_18h_record_uptime_ge_75pct,Retain sensors with at least 75% valid hourly records and require at least 18 valid hourly records per retained sensor-day.,269,0.07993858984597702,81.66666666666667,77.5,0.00823443961838595,1.6666666666666714,1.6666666666666572
Chicago,chicago_lcs_corrected_no_collocation,daily,band_10km,distance_band,10,243,240,240,199,0.05,0.050261850196460386,0.0043800719154604125,0.17986583355594443,84.16666666666667,0.0,80.83333333333333,0.005,0.01,266.0,256.0,daily_ge_18h_record_uptime_ge_75pct,Retain sensors with at least 75% valid hourly records and require at least 18 valid hourly records per retained sensor-day.,269,0.04560469970475617,81.66666666666667,79.58333333333333,0.004657150491704218,2.5,1.25
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_4,k_nearest_neighbor,4,243,240,240,199,0.05,0.11078981139725277,0.004588380508158211,0.37653699009087394,69.16666666666667,0.0,62.5,0.005,0.01,266.0,256.0,daily_ge_18h_record_uptime_ge_75pct,Retain sensors with at least 75% valid hourly records and require at least 18 valid hourly records per retained sensor-day.,269,0.11046111009384565,69.16666666666667,62.083333333333336,0.00032870130340711956,0.0,0.4166666666666643
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_5,k_nearest_neighbor,5,243,240,240,199,0.05,0.1197789218556918,0.01480632270877188,0.37288622213290207,74.58333333333333,0.0,69.58333333333333,0.005,0.01,266.0,256.0,daily_ge_18h_record_uptime_ge_75pct,Retain sensors with at least 75% valid hourly records and require at least 18 valid hourly records per retained sensor-day.,269,0.11553073094534132,74.58333333333333,69.58333333333333,0.004248190910350488,0.0,0.0
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_8,k_nearest_neighbor,8,243,240,240,199,0.05,0.12080950316563169,0.028448560295848347,0.35463229765523707,82.91666666666667,0.0,78.33333333333333,0.005,0.01,266.0,256.0,daily_ge_18h_record_uptime_ge_75pct,Retain sensors with at least 75% valid hourly records and require at least 18 valid hourly records per retained sensor-day.,269,0.1264446337175025,83.75,78.75,-0.005635130551870815,-0.8333333333333286,-0.4166666666666714
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,band_2km,distance_band,2,5808,120,120,199,0.05,0.16501528448165775,0.0006281859556422447,0.46537273398078943,73.33333333333333,0.8333333333333334,69.16666666666667,0.005,0.01,265.0,257.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,267,0.1679644620144471,75.0,70.83333333333334,-0.0029491775327893377,-1.6666666666666714,-1.6666666666666714
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,band_5km,distance_band,5,5808,120,120,199,0.05,0.11352189600610851,0.005676723300634477,0.3951003710028994,80.83333333333333,0.0,77.5,0.005,0.01,265.0,257.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,267,0.1099794442067584,80.0,78.33333333333333,0.003542451799350116,0.8333333333333286,-0.8333333333333286
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,band_10km,distance_band,10,5808,120,120,199,0.05,0.0570072636167232,-0.002941169776582028,0.28739496159361577,78.33333333333333,1.6666666666666667,77.5,0.005,0.01,265.0,257.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,267,0.059117212426551206,77.5,77.5,-0.0021099488098280036,0.8333333333333286,0.0
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,knn_4,k_nearest_neighbor,4,5808,120,120,199,0.05,0.17671105556840985,0.004199318010840525,0.5176811741693776,73.33333333333333,0.8333333333333334,67.5,0.005,0.01,265.0,257.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,267,0.17659541842146875,75.83333333333333,69.16666666666667,0.00011563714694109994,-2.5,-1.6666666666666714
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,knn_5,k_nearest_neighbor,5,5808,120,120,199,0.05,0.17884426205629173,0.004880613170102332,0.49720803279325315,75.0,0.8333333333333334,71.66666666666667,0.005,0.01,265.0,257.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,267,0.17796706915331506,74.16666666666667,72.5,0.0008771929029766645,0.8333333333333286,-0.8333333333333286
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,knn_8,k_nearest_neighbor,8,5808,120,120,199,0.05,0.16624289306990686,0.005422885328762388,0.47941917445814314,79.16666666666666,0.0,75.0,0.005,0.01,265.0,257.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,267,0.17016574311843793,79.16666666666666,75.0,-0.0039228500485310736,0.0,0.0
Chicago,chicago_lcs_corrected_no_collocation,daily,band_2km,distance_band,2,243,240,240,199,0.05,0.11106272873318974,0.015102821314372723,0.341311690883922,73.75,0.4166666666666667,67.91666666666667,0.005,0.01,266.0,264.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,267,0.11612185362075556,74.58333333333333,67.08333333333333,-0.005059124887565811,-0.8333333333333286,0.8333333333333428
Chicago,chicago_lcs_corrected_no_collocation,daily,band_5km,distance_band,5,243,240,240,199,0.05,0.07789925166664169,0.009527216022220075,0.272287482419942,81.66666666666667,0.0,77.08333333333334,0.005,0.01,266.0,264.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,267,0.07993858984597702,81.66666666666667,77.5,-0.002039338179335326,0.0,-0.4166666666666572
Chicago,chicago_lcs_corrected_no_collocation,daily,band_10km,distance_band,10,243,240,240,199,0.05,0.044343432946803055,0.001401525926832877,0.18138030124407495,81.25,0.4166666666666667,77.91666666666667,0.005,0.01,266.0,264.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,267,0.04560469970475617,81.66666666666667,79.58333333333333,-0.001261266757953114,-0.4166666666666714,-1.6666666666666572
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_4,k_nearest_neighbor,4,243,240,240,199,0.05,0.11226882274746408,0.012863963828013336,0.3708445919446193,71.25,0.0,62.5,0.005,0.01,266.0,264.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,267,0.11046111009384565,69.16666666666667,62.083333333333336,0.0018077126536184263,2.0833333333333286,0.4166666666666643
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_5,k_nearest_neighbor,5,243,240,240,199,0.05,0.11713515442156745,0.01717882234139688,0.370544761526497,73.33333333333333,0.0,68.33333333333333,0.005,0.01,266.0,264.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,267,0.11553073094534132,74.58333333333333,69.58333333333333,0.0016044234762261356,-1.25,-1.25
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_8,k_nearest_neighbor,8,243,240,240,199,0.05,0.12115078432498494,0.02583237394707004,0.3553903211514373,83.33333333333334,0.0,77.08333333333334,0.005,0.01,266.0,264.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,267,0.1264446337175025,83.75,78.75,-0.005293849392517563,-0.4166666666666572,-1.6666666666666572
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,band_2km,distance_band,2,5808,120,120,199,0.05,0.1688422411219364,-0.0015356339411764504,0.46683109243385634,74.16666666666667,0.8333333333333334,71.66666666666667,0.005,0.01,269.0,260.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,273,0.1679644620144471,75.0,70.83333333333334,0.0008777791074893182,-0.8333333333333286,0.8333333333333286
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,band_5km,distance_band,5,5808,120,120,199,0.05,0.10925522648016027,0.003584994554645139,0.3981018459816981,80.0,0.0,79.16666666666666,0.005,0.01,269.0,260.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,273,0.1099794442067584,80.0,78.33333333333333,-0.0007242177265981281,0.0,0.8333333333333286
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,band_10km,distance_band,10,5808,120,120,199,0.05,0.059841995692385096,-0.002870550024213477,0.2919932205230547,77.5,1.6666666666666667,77.5,0.005,0.01,269.0,260.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,273,0.059117212426551206,77.5,77.5,0.0007247832658338893,0.0,0.0
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,knn_4,k_nearest_neighbor,4,5808,120,120,199,0.05,0.17951537923301508,0.008458833055161237,0.5118845012618148,74.16666666666667,0.0,70.0,0.005,0.01,269.0,260.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,273,0.17659541842146875,75.83333333333333,69.16666666666667,0.0029199608115463294,-1.6666666666666572,0.8333333333333286
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,knn_5,k_nearest_neighbor,5,5808,120,120,199,0.05,0.18295310867165104,0.01330718833437751,0.49778467326689485,76.66666666666667,0.8333333333333334,72.5,0.005,0.01,269.0,260.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,273,0.17796706915331506,74.16666666666667,72.5,0.004986039518335983,2.5,0.0
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,knn_8,k_nearest_neighbor,8,5808,120,120,199,0.05,0.1702510777523259,0.007399944349428811,0.47597530737615046,81.66666666666667,0.0,74.16666666666667,0.005,0.01,269.0,260.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,273,0.17016574311843793,79.16666666666666,75.0,8.533463388796236e-05,2.500000000000014,-0.8333333333333286
Chicago,chicago_lcs_corrected_no_collocation,daily,band_2km,distance_band,2,243,240,240,199,0.05,0.11605621926583151,0.01903131600277364,0.34284907326151104,74.16666666666667,0.0,67.91666666666667,0.005,0.01,270.5,266.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,273,0.11612185362075556,74.58333333333333,67.08333333333333,-6.563435492404346e-05,-0.4166666666666572,0.8333333333333428
Chicago,chicago_lcs_corrected_no_collocation,daily,band_5km,distance_band,5,243,240,240,199,0.05,0.07890226556659914,0.009683446387626691,0.2792820558400825,80.83333333333333,0.0,78.33333333333333,0.005,0.01,270.5,266.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,273,0.07993858984597702,81.66666666666667,77.5,-0.0010363242793778732,-0.8333333333333428,0.8333333333333286
Chicago,chicago_lcs_corrected_no_collocation,daily,band_10km,distance_band,10,243,240,240,199,0.05,0.04561235004397708,0.0017884232693229632,0.1793661485742772,82.08333333333333,0.4166666666666667,78.75,0.005,0.01,270.5,266.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,273,0.04560469970475617,81.66666666666667,79.58333333333333,7.650339220913183e-06,0.4166666666666572,-0.8333333333333286
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_4,k_nearest_neighbor,4,243,240,240,199,0.05,0.11491958963276853,0.01677144237483223,0.36809600587508695,70.83333333333334,0.0,64.16666666666667,0.005,0.01,270.5,266.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,273,0.11046111009384565,69.16666666666667,62.083333333333336,0.00445847953892288,1.6666666666666714,2.0833333333333357
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_5,k_nearest_neighbor,5,243,240,240,199,0.05,0.12133082072266456,0.018087961299873792,0.3688336158865909,75.0,0.0,69.58333333333333,0.005,0.01,270.5,266.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,273,0.11553073094534132,74.58333333333333,69.58333333333333,0.005800089777323242,0.4166666666666714,0.0
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_8,k_nearest_neighbor,8,243,240,240,199,0.05,0.12602344348790018,0.027738070315090145,0.358436556525034,82.5,0.0,78.33333333333333,0.005,0.01,270.5,266.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,273,0.1264446337175025,83.75,78.75,-0.0004211902296023251,-1.25,-0.4166666666666714
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,band_2km,distance_band,2,5808,120,120,199,0.05,0.16399235717450772,-0.0005129998986193798,0.4645939763297904,74.16666666666667,0.8333333333333334,68.33333333333333,0.005,0.01,267.0,259.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,270,0.1679644620144471,75.0,70.83333333333334,-0.003972104839939372,-0.8333333333333286,-2.500000000000014
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,band_5km,distance_band,5,5808,120,120,199,0.05,0.11335867385427441,0.0035290245157483116,0.39488279340488763,80.83333333333333,0.0,78.33333333333333,0.005,0.01,267.0,259.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,270,0.1099794442067584,80.0,78.33333333333333,0.0033792296475160105,0.8333333333333286,0.0
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,band_10km,distance_band,10,5808,120,120,199,0.05,0.058993538904113046,-0.0029055861543137856,0.28947791990266125,78.33333333333333,1.6666666666666667,78.33333333333333,0.005,0.01,267.0,259.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,270,0.059117212426551206,77.5,77.5,-0.00012367352243815993,0.8333333333333286,0.8333333333333286
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,knn_4,k_nearest_neighbor,4,5808,120,120,199,0.05,0.17441614309275244,0.007799038808637733,0.515448596982172,73.33333333333333,0.0,67.5,0.005,0.01,267.0,259.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,270,0.17659541842146875,75.83333333333333,69.16666666666667,-0.0021792753287163125,-2.5,-1.6666666666666714
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,knn_5,k_nearest_neighbor,5,5808,120,120,199,0.05,0.17333220800663843,0.0079371510183352,0.49616200223930995,76.66666666666667,0.0,71.66666666666667,0.005,0.01,267.0,259.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,270,0.17796706915331506,74.16666666666667,72.5,-0.004634861146676633,2.5,-0.8333333333333286
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,knn_8,k_nearest_neighbor,8,5808,120,120,199,0.05,0.16481695656689757,0.007280684752425119,0.4810194610038143,79.16666666666666,0.0,76.66666666666667,0.005,0.01,267.0,259.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,270,0.17016574311843793,79.16666666666666,75.0,-0.005348786551540363,0.0,1.6666666666666714
Chicago,chicago_lcs_corrected_no_collocation,daily,band_2km,distance_band,2,243,240,240,199,0.05,0.10879642655715464,0.014380856355570577,0.34050870151306983,74.58333333333333,0.0,67.08333333333333,0.005,0.01,269.0,264.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,270,0.11612185362075556,74.58333333333333,67.08333333333333,-0.007325427063600912,0.0,0.0
Chicago,chicago_lcs_corrected_no_collocation,daily,band_5km,distance_band,5,243,240,240,199,0.05,0.07744926431787219,0.00952101824644768,0.275894568686293,80.0,0.0,77.5,0.005,0.01,269.0,264.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,270,0.07993858984597702,81.66666666666667,77.5,-0.0024893255281048243,-1.6666666666666714,0.0
Chicago,chicago_lcs_corrected_no_collocation,daily,band_10km,distance_band,10,243,240,240,199,0.05,0.04517748399591112,0.0014874601223419713,0.18042189038537068,82.08333333333333,0.0,77.91666666666667,0.005,0.01,269.0,264.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,270,0.04560469970475617,81.66666666666667,79.58333333333333,-0.0004272157088450468,0.4166666666666572,-1.6666666666666572
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_4,k_nearest_neighbor,4,243,240,240,199,0.05,0.1108654973064338,0.012303063309293785,0.36907512734182263,70.41666666666667,0.0,64.58333333333334,0.005,0.01,269.0,264.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,270,0.11046111009384565,69.16666666666667,62.083333333333336,0.0004043872125881476,1.25,2.500000000000007
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_5,k_nearest_neighbor,5,243,240,240,199,0.05,0.11365406308796552,0.01706705809602431,0.36992371185222994,74.16666666666667,0.0,68.33333333333333,0.005,0.01,269.0,264.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,270,0.11553073094534132,74.58333333333333,69.58333333333333,-0.0018766678573757939,-0.4166666666666572,-1.25
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_8,k_nearest_neighbor,8,243,240,240,199,0.05,0.12028387168526547,0.024322198434486797,0.3545870729806127,82.5,0.0,75.41666666666667,0.005,0.01,269.0,264.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,270,0.1264446337175025,83.75,78.75,-0.006160762032237033,-1.25,-3.3333333333333286
