dataset_key,city,sensor_id,station_name,latitude,longitude,period_mean_pm25_ugm3,record_uptime_pct,daily_availability_pct,longest_missing_gap_days,nearest_neighbor_km,feature_set,optimal_k,cluster
chicago_lcs_corrected_no_collocation,Chicago,DITUM6528,Near West Side 1,41.878339049999994,-87.68552865180365,10.52688796680498,99.58677685950413,99.58677685950413,1,1.3903294788980107,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DITUY8368,West Ridge 5,41.98910785,-87.7079485114359,10.44311203319502,99.58677685950413,99.58677685950413,1,1.4277241175807853,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DIUDG6358,North Lawndale 5,41.8528468,-87.7363577,12.437385892116184,99.58677685950413,99.58677685950413,1,1.3926027859398022,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DIUZJ7853,Garfield Ridge 2,41.7903843,-87.77048382045737,10.210085470085469,96.69421487603306,96.69421487603306,7,1.0080127989755687,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DIVZD0266,Archer Heights 1,41.81559185,-87.73627709500252,11.151618257261411,99.58677685950413,99.58677685950413,1,1.3296477545320335,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DIWKR9442,West Lawn 4,41.7626353,-87.73788222687776,11.080964467005074,81.40495867768594,81.40495867768594,21,1.151937542983362,location_pm_uptime_density,2,1
chicago_lcs_corrected_no_collocation,Chicago,DIWYY0447,West Ridge 4,41.989670700000005,-87.69002591530548,9.709834024896267,99.58677685950413,99.58677685950413,1,1.4661473639997498,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DIXEX6164,Calumet Heights 1,41.72612465,-87.58623674140375,10.52634854771784,99.58677685950413,99.58677685950413,1,1.3880578983719913,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DIXUN6634,Ashburn 3,41.7521062,-87.70393644313098,11.646680497925312,99.58677685950413,99.58677685950413,1,1.341339380298818,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DIZEF3591,West Pullman 3,41.67596525,-87.62018065,10.19265560165975,99.58677685950413,99.58677685950413,1,1.3455808955061768,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DJCYU2364,Douglas 2,41.82725075,-87.61890358618274,9.87298755186722,99.58677685950413,99.58677685950413,1,1.3095930021171038,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DJGDZ3688,Roseland 3,41.70133845,-87.61992013972267,10.728547717842323,99.58677685950413,99.58677685950413,1,1.3177896433165763,location_pm_uptime_density,2,0
