dataset_key,city,sensor_id,station_name,latitude,longitude,record_uptime_pct,daily_availability_pct,longest_missing_gap_days,period_mean_pm25_ugm3,period_median_daily_pm25_ugm3,period_sd_daily_pm25_ugm3,nearest_neighbor_km,city_key,log_longest_missing_gap_days,log_nearest_neighbor_km
chicago_lcs_corrected_no_collocation,Chicago,DGTDZ6242,Forest Glen 3,41.98958085,-87.74435264432117,99.17355371900828,99.17355371900828,1,10.70341666666667,9.425,5.646614862663509,1.0346284600557112,chicago,0.6931471805599453,0.7103132273145318
chicago_lcs_corrected_no_collocation,Chicago,DGTGR9009,South Deering 3,41.70277366369161,-87.55285081796137,99.58677685950413,99.58677685950413,1,10.368381742738588,9.17,5.206638338409786,1.1884899502493225,chicago,0.6931471805599453,0.7832117855657642
chicago_lcs_corrected_no_collocation,Chicago,DGZGL5338,Clearing 2,41.77766795,-87.77076185555484,95.45454545454544,95.45454545454544,7,11.24904761904762,10.22,5.374768019453487,1.3940861333005719,chicago,2.0794415416798357,0.8730015853108531
chicago_lcs_corrected_no_collocation,Chicago,DGZUS1041,East Side 1,41.726048000000006,-87.53635402286871,99.58677685950413,99.58677685950413,1,10.382614107883818,9.32,5.174250530717804,1.303161959372108,chicago,0.6931471805599453,0.8342829437553727
chicago_lcs_corrected_no_collocation,Chicago,DHBBM8531,Garfield Ridge 1,41.7997122,-87.7531658,96.69421487603306,96.69421487603306,6,11.028376068376067,9.64,5.518221934390919,1.3562561061448652,chicago,1.9459101490553132,0.8570739636781428
chicago_lcs_corrected_no_collocation,Chicago,DHCXV0760,West Garfield Park 1,41.87835895,-87.73628820535262,84.71074380165288,84.71074380165288,9,10.821951219512195,9.63,5.508780522107053,1.3966127842515872,chicago,2.302585092994046,0.8740564005805117
chicago_lcs_corrected_no_collocation,Chicago,DHIBT9527,Near West Side 7,41.8658361,-87.68536886590425,99.58677685950413,99.58677685950413,1,10.93427385892116,9.54,5.727437071502587,1.384201722903899,chicago,0.6931471805599453,0.8688643609354679
chicago_lcs_corrected_no_collocation,Chicago,DHJUH1119,Dunning 4,41.949138399999995,-87.7808436229515,99.58677685950413,99.58677685950413,1,10.280912863070538,8.57,5.494676969262359,1.4789301707857372,chicago,0.6931471805599453,0.9078270843568992
chicago_lcs_corrected_no_collocation,Chicago,DHNQG0980,Irving Park 1,41.96257933331695,-87.74452053946244,99.58677685950413,99.58677685950413,1,10.039958506224067,8.92,5.059528922235524,1.4977748706162923,chicago,0.6931471805599453,0.9154002837894224
chicago_lcs_corrected_no_collocation,Chicago,DHQVH8975,Near West Side 6,41.865828699999994,-87.6686530821062,99.58677685950413,99.58677685950413,1,10.809958506224064,9.69,5.671784735125658,1.3442471537648828,chicago,0.6931471805599453,0.8519643071822258
chicago_lcs_corrected_no_collocation,Chicago,DHSIJ5379,Washington Heights 1,41.72668335,-87.6533731,99.58677685950413,99.58677685950413,1,11.103817427385891,9.7,5.647725902213063,1.3953954300991136,chicago,0.6931471805599453,0.8735483237474981
chicago_lcs_corrected_no_collocation,Chicago,DHUBD2135,Norwood Park 3,41.98985225,-87.78029629432729,99.58677685950413,99.58677685950413,1,9.917717842323652,8.8,4.861093946159512,1.4423513772060774,chicago,0.6931471805599453,0.8929612544472457
chicago_lcs_corrected_no_collocation,Chicago,DHWLS6819,West Pullman 5,41.6635518,-87.63755419774877,99.58677685950413,99.58677685950413,1,10.328713692946058,9.21,5.083310642536029,1.3597484017714663,chicago,0.6931471805599453,0.8585550039354605
chicago_lcs_corrected_no_collocation,Chicago,DHZTI7858,Pullman 1,41.71416735,-87.60386913020682,99.58677685950413,99.58677685950413,1,10.110497925311202,9.12,5.068863753449815,1.3378214449131114,chicago,0.6931471805599453,0.8492194892665409
chicago_lcs_corrected_no_collocation,Chicago,DIBVR6629,Beverly 2,41.71908015,-87.67444563166188,99.58677685950413,99.58677685950413,1,9.959253112033194,8.9,4.824805551159621,1.4882052977589235,chicago,0.6931471805599453,0.9115616866491593
chicago_lcs_corrected_no_collocation,Chicago,DICQL6656,Albany Park 3,41.96248775,-87.72638198461931,99.58677685950413,99.58677685950413,1,11.178132780082988,9.92,6.015364237985038,1.4247908601953512,chicago,0.6931471805599453,0.8857452774518745
chicago_lcs_corrected_no_collocation,Chicago,DIEET8865,Hyde Park 4,41.7864527902171,-87.60174594829185,99.58677685950413,99.58677685950413,1,9.8951867219917,8.43,5.2930389886928815,1.0824307698850328,chicago,0.6931471805599453,0.7335358507535896
chicago_lcs_corrected_no_collocation,Chicago,DIFIV9884,Dunning 3,41.94997245,-87.7991952049994,99.58677685950413,99.58677685950413,1,11.013568464730293,9.52,5.942370294167251,1.492613801963859,chicago,0.6931471805599453,0.9133318795703926
chicago_lcs_corrected_no_collocation,Chicago,DIFPQ7419,Avondale 2,41.93555175,-87.6910915509286,99.58677685950413,99.58677685950413,1,9.138215767634854,7.8,4.572239118118206,1.4649067751659726,chicago,0.6931471805599453,0.9021539873741967
chicago_lcs_corrected_no_collocation,Chicago,DIHMX0551,Humboldt Park 3,41.891075,-87.70279956945122,99.58677685950413,99.58677685950413,1,11.376265560165974,9.98,5.953904684814044,1.3908124121841474,chicago,0.6931471805599453,0.871633229599185
