target_N_star,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_ape_median_pct,baseline_absolute_error_median_ugm3
30,2026-02-23,20,1.269855612036055,0.8347240723906449,1.0553709108575835,2.213900929299956,7.101316134957548,2.0676926627398795,1.8629662783184255,100,3.1027967314668365,0.1523104089219336
30,2026-02-24,5,3.38517428260843,2.334865894723195,2.8774292520786626,3.90631107491156,6.891580385295838,3.696840248702585,1.3163905529650008,100,3.4874380361040185,0.384574626865672
30,2026-02-24,10,2.20720797972244,1.4600682050133567,1.8387674584989502,2.5666139789261164,6.890418332159203,2.656303739656808,1.5597922186327793,100,2.624596071531275,0.2894253731343266
30,2026-02-24,20,1.0872846464197756,0.707829175971084,0.9019943977294244,1.2657038072119469,3.2209138083390987,1.2629439108095672,0.6937412694334838,100,1.958076031603693,0.2159253731343273
30,2026-02-25,5,3.000228915447517,2.1366514354202417,2.6091911729241373,3.36201955337042,6.12347705426362,3.268624902347564,1.1327674268821621,100,3.0393156839935305,0.4729999999999998
30,2026-02-25,10,1.9103805259197055,1.3089172371159916,1.6642850286806947,2.2102691830246632,6.124487335193924,2.3684864559282848,1.3848886762591395,100,2.2700812398330883,0.3532862453531615
30,2026-02-25,20,0.9317856773509898,0.6129355805931145,0.7957174193471316,1.0930552261180857,2.8299927081088274,1.1290299742969467,0.6216398448370223,100,1.6949887372592585,0.2637862453531614
30,2026-02-26,5,3.543372877608795,2.5682231297447644,3.217189788801052,3.9714630444973387,5.240934847573666,3.637866077822871,0.7468237833852048,100,3.7433134276099382,0.6390996309963075
30,2026-02-26,10,2.383881651034288,1.6465704073697862,2.045161911298983,2.838036272529385,3.377773223451187,2.408298834669805,0.5275562223460033,100,2.7235827708507694,0.4650000000000016
30,2026-02-26,20,1.1667681892536832,0.7624164920865828,0.9801416496966621,1.3628041147976109,1.5958933556886383,1.1732620993903102,0.25988724882626074,100,1.9381388040572312,0.3309003690036913
30,2026-02-27,5,3.708611596111043,2.791820216821284,3.336795483722498,4.319642692681696,5.124547388529018,3.87281193525928,0.7137556893400325,100,4.110265580323906,0.681888475836427
30,2026-02-27,10,2.4196684819405077,1.7849649467054856,2.1496492202874293,2.825361925160481,3.539440579663998,2.5377403211687346,0.5723132821665865,100,2.875245368254056,0.4770000000000003
30,2026-02-27,20,1.1690657343864557,0.850394070409365,1.020271679853739,1.3913289985509252,1.743239559694402,1.227560782107461,0.2794193918798593,100,2.015616176826455,0.3343884758364268
30,2026-02-28,5,2.616740562324423,1.9630252775608452,2.3376453213825643,2.931701674862836,8.161817118256296,3.2120369298355627,1.8096241979544583,100,2.8922530031870695,0.2105130111524173
30,2026-02-28,10,1.6782079400675236,1.250996565848147,1.487468447395347,1.928119137834924,8.75104799453286,2.4390488378956867,2.243327067835567,100,2.1637247691427537,0.1574869888475829
30,2026-02-28,20,0.8265953661097392,0.5938499097159616,0.7285387124721825,0.968719474250337,3.86905361942982,1.143975745192102,0.9806231547024282,100,1.6416401078695442,0.1194869888475813
30,2026-03-01,5,2.8763083381031347,1.9901591466335424,2.498280078280339,3.601288674616561,20.48047217571556,4.788803538953556,5.441062883693848,100,3.898670825248863,0.1598513011152409
30,2026-03-01,10,1.7954782860881924,1.224786910047652,1.5652562200415712,2.750371880440835,20.994435963203266,3.958470884778298,5.863529850265687,100,3.2230221045569025,0.132148698884758
30,2026-03-01,20,0.8648680545650695,0.605623440842946,0.7625329619820053,1.3499765688633139,9.36409230649983,1.83148639386761,2.6021141046723084,100,2.844987034652842,0.1166486988847586
30,2026-03-02,5,3.8165631039722356,2.718208002968727,3.362954087720323,4.431813229893151,7.469279928581312,4.1944095799279735,1.4048966874655453,100,4.119238953043992,0.2954074074074082
30,2026-03-02,10,2.4551933632198084,1.7840487569765242,2.10994860841125,2.8655718111652533,7.249485794071481,2.9356746855439555,1.5911928070219428,100,2.9479207552626603,0.2114074074074068
30,2026-03-02,20,1.1933847155727069,0.8614822859711382,1.0296234325183913,1.3967548316397624,3.4260843327451007,1.4192077824328855,0.7374480144981084,100,2.2297911459086555,0.1599074074074078
30,2026-03-03,5,3.4211070145070304,2.542365343850521,2.979670145573645,3.9578098929380903,4.661455383265697,3.486885155308586,0.6958256302080802,100,3.5819671577164027,0.5867011070110699
30,2026-03-03,10,2.192850266656765,1.5873133985486483,1.8617611120701145,2.651786044480181,3.433709633387046,2.324112010446817,0.5782611092879798,100,2.6374755282407953,0.4319999999999986
30,2026-03-03,20,1.0800015486661123,0.77382951321163,0.9195463073556769,1.333236749015144,1.6291149005164325,1.1322160364015788,0.27562958093601675,100,1.9097208924053732,0.3127988929889316
30,2026-03-04,5,3.2464340703585606,2.4697266567465284,2.8001077561252816,4.034249970333656,4.769486676778157,3.425490711838122,0.7640201578586603,100,3.5702171306395374,0.9187137546468378
30,2026-03-04,10,2.0661413917184865,1.589293540543909,1.7776046928422617,2.653395393972632,3.1601533852717156,2.22235881481558,0.5605024924440511,100,2.5714884211438784,0.6617137546468417
30,2026-03-04,20,1.0006576356471892,0.7429738244370998,0.8649231095656602,1.300517242708554,1.5489886227578453,1.0802699318343607,0.2742403106715707,100,1.835353433206702,0.472286245353164
30,2026-03-05,5,3.8920593146027245,2.8969341260912254,3.1890932776621286,4.6158174449701015,5.628337136904679,4.06448690426665,1.0090742540204432,100,4.1036367836152365,0.9440000000000026
30,2026-03-05,10,2.51528280402798,1.8344303894133043,2.0765068735580434,3.424068275808977,3.91464499796829,2.767654242291779,0.7758768044846849,100,2.9908502938685464,0.6880147601476025
30,2026-03-05,20,1.2199632226328745,0.904930015661318,1.0218016935180045,1.6627956251856533,1.9282862553692863,1.344810891029028,0.371449854858284,100,2.2125959243384825,0.5089852398524002
30,2026-03-06,5,3.916392235918556,2.9553762957771865,3.536235416506197,4.6322919428252405,5.655221839318264,4.0829370093818795,0.8293996661000688,100,4.185480757111682,0.774851851851853
30,2026-03-06,10,2.5057906582819216,1.8257781866307412,2.2297033917487825,3.149814088073943,3.711146198796768,2.6672734951912975,0.5908961633096083,100,3.0689390953631746,0.568148148148147
30,2026-03-06,20,1.2213225635811154,0.8922160446433615,1.109700891024135,1.5330127328074978,1.7591999153480318,1.3013110683028457,0.2836349205174936,100,2.152558682956977,0.3984999999999985
30,2026-03-07,5,3.1014862445990836,2.2914773345810326,2.6126724050978116,3.739305499367312,5.925714331172421,3.399045547690694,1.1056976347250647,100,3.352326380636084,0.1939999999999999
30,2026-03-07,10,2.0203558732584046,1.4178387226409768,1.653595168859996,2.4991067417798227,5.959166909258101,2.430546163216492,1.301231091957019,100,2.487875069858871,0.1439739776951674
