target_N_star,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_ape_median_pct,baseline_absolute_error_median_ugm3
100,11,1.8600587711358518,1.5392014446186486,1.67758578708485,2.0316771657054176,2.153081117582515,1.8540994242582602,0.21003157968070763,100,1.867596209990154,0.1914938039412348
100,12,1.7906838818501756,1.4609013403641329,1.5971435214058989,1.9576803245958656,2.059867506071406,1.7791678979410528,0.20982047550346308,100,1.789536940324472,0.1834900039756979
100,13,1.7271414518951707,1.3787863753377543,1.5289880887779779,1.9056876481838487,2.004199992867616,1.717962754435668,0.21331334087521378,100,1.732345827045306,0.1776259184871547
100,14,1.6682824987811482,1.3301117235328002,1.4558469161980845,1.844891448052467,1.9577646905470265,1.657111932696133,0.21237258887559532,100,1.6846505958754872,0.172735492388778
100,15,1.6153713106518568,1.2859304414353951,1.4075019096347572,1.8108543246230235,1.90915355164081,1.6083842906745702,0.21731412042810763,100,1.6375478100610186,0.1679058126198898
100,16,1.5691129425518966,1.2050787260148619,1.3468016202865503,1.7644780944020304,1.8620340409817107,1.561133080840178,0.22050695711351298,100,1.5462803863352266,0.1585477158044863
100,17,1.525616572535577,1.195983454036031,1.300068534540756,1.7236430094413442,1.8155042971051194,1.51504239837253,0.2178079162225901,100,1.573920041357609,0.1613817452652162
100,18,1.484404828599759,1.146641775893737,1.261334131886122,1.683681866343956,1.7782737425373998,1.4771600016585344,0.2218438279422697,100,1.472096515009071,0.1509412794477711
100,19,1.4285855085091645,1.1086434057880876,1.235002640726048,1.6448941976466598,1.743759337416638,1.4384235970632295,0.2210906464590261,100,1.4739702121958989,0.1511333988148058
100,20,1.3920822442173877,1.0927222749388716,1.1753694627015931,1.6003912470586226,1.7076968832237924,1.4010520959331634,0.21845523237051384,100,1.4162506069592076,0.1452151244524806
100,21,1.3510040108564425,1.025199404500304,1.1516258163603634,1.58060660263431,1.669014484069646,1.367261538019081,0.22064278920657512,100,1.3633764521996798,0.1397936779048176
100,22,1.3490971128118716,1.0102777079127445,1.1159024422488186,1.5545147559959078,1.6296066510291776,1.3377062155198167,0.2195153767320553,100,1.3362726998585834,0.1370145971757423
100,23,1.292651524816576,0.9817580734405139,1.0879803011886464,1.507772507104777,1.5936044909472007,1.3023981480600793,0.22003966826473081,100,1.3416040217731262,0.1375612437731117
100,24,1.240921892064206,0.9647403917978419,1.053923241806948,1.477602912440907,1.5715714254543862,1.275560822430089,0.22095930545432393,100,1.2889400607718842,0.1321613494229332
100,25,1.2159752304953866,0.9448667655935082,1.0340079682762244,1.4556994034973516,1.5395246697436054,1.2473547416797295,0.2174429872382628,100,1.2738591922726623,0.1306150339719778
100,26,1.2024235450280036,0.907645020100011,1.0035220582114253,1.4286546277816006,1.4981557770073937,1.2162886046779648,0.21592963204078205,100,1.251631663286919,0.1283359363517719
100,27,1.1816696724287288,0.8897503407667501,0.9725656478308489,1.4036400796291044,1.4988706117740094,1.1935178761143377,0.21835615911553305,100,1.2458772364423585,0.1277459067296984
100,28,1.136267702829342,0.863085313763596,0.952739326775714,1.3659882922731001,1.4549268566251172,1.1656745528009937,0.21388178194178714,100,1.2102076943853255,0.124088533547634
100,29,1.105941772116536,0.8428254980352194,0.9300587014415915,1.3454799007122011,1.4183060602190527,1.140605826308078,0.210782228689375,100,1.1760842279468473,0.1205896870855287
100,30,1.0816127368787427,0.8279025647483808,0.9062159782097707,1.3271019298410835,1.3951718365184504,1.1202222813476814,0.21249560915101562,100,1.170584222613046,0.1200257445494319
150,2,3.8873539775128556,3.532015138018896,3.7460998723285632,4.024768761234028,4.220158713320974,3.8785399263405704,0.21275604161368264,100,3.8367681867847345,0.3934026696980695
150,3,3.2788772298899636,2.95092763399787,3.1509232052815133,3.396523391279004,3.5760290955475837,3.264659061208708,0.185485504548989,100,3.2222263260098707,0.3303906770781424
150,4,2.873694053962072,2.595930064080583,2.777165427748227,2.993955768036845,3.161241433667028,2.8767456393689654,0.1724987027449946,100,2.8683276232093857,0.2941037064542886
150,5,2.604930929333849,2.344597816395316,2.5314079501640867,2.7318730223015226,2.894661704234095,2.619089820297873,0.16179995167755856,100,2.586898030568394,0.2652473493101821
150,6,2.410732390253575,2.146380415605546,2.2954030836556782,2.517581442376133,2.6657835622775856,2.4075848121251697,0.1518586317497549,100,2.4415474940359254,0.2503438455460314
150,7,2.2657191863691777,1.9882021942473982,2.168358408237478,2.348694913312305,2.4778059937508234,2.256203870007452,0.14211671149891295,100,2.271171585804873,0.232874367618959
