target_N_star,selection_strategy,selection_strategy_label,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
50,circumferential,Circumferential,2025-10-20,20,1.7657191954243538,1.1173126994072382,1.2748891485941432,2.0220842852452217,2.0750488109476204,1.6432112767624532,0.4092175518853243,20
50,circumferential,Circumferential,2025-10-21,5,2.4776630779469877,2.128039856731349,2.282469961932894,2.879411147724362,3.1438497441954714,2.5724876719762078,0.3482432574135856,20
50,circumferential,Circumferential,2025-10-21,10,1.697276904586019,1.5025213173644665,1.5530965341410192,1.9773139569901919,2.074170204371916,1.7489531435048076,0.23159629353926228,20
50,circumferential,Circumferential,2025-10-21,20,1.0267639846621426,0.9449586188436089,0.9742717447682255,1.1982339530669173,1.2787514818954577,1.0759233939737924,0.13348472449934293,20
50,circumferential,Circumferential,2025-10-22,5,2.9198827885096765,2.3822454243877242,2.676099573344663,3.220061907436265,3.877935619884246,2.986415276087862,0.4629101858652358,20
50,circumferential,Circumferential,2025-10-22,10,1.9802865207738625,1.577607297235758,1.8073899818364232,2.3171166740871887,2.543925330339233,2.047547141681439,0.326210147842914,20
50,circumferential,Circumferential,2025-10-22,20,1.2966464422158466,0.9654412991656268,1.12302905469345,1.3872660290125935,1.538910267740137,1.2636876039650278,0.193840842157876,20
50,circumferential,Circumferential,2025-10-23,5,4.020274058433176,2.727937691149633,3.5480116883867443,4.348749842166157,4.704118083264681,3.899180785361407,0.6825183860006203,20
50,circumferential,Circumferential,2025-10-23,10,2.9950724160241355,1.7771594754983984,2.389533066172457,3.148873573335568,3.360859622471411,2.754711969274914,0.5392414450469156,20
50,circumferential,Circumferential,2025-10-23,20,1.78669539475808,1.0791891330609393,1.479562133779419,1.9842148301217803,2.1584165933425115,1.7153049187040526,0.36057832391186495,20
50,circumferential,Circumferential,2025-10-24,5,3.618941334665437,2.7995122458427817,3.4185951520829354,3.827528428823741,3.946839496334858,3.55679910772142,0.3616928446553289,20
50,circumferential,Circumferential,2025-10-24,10,2.48894166115383,1.8138478691373001,2.278882969616966,2.67599591911457,2.885960076437579,2.4673589280091797,0.3381982367809664,20
50,circumferential,Circumferential,2025-10-24,20,1.524866303693795,1.1097950081640688,1.414556788262955,1.7658343763294044,1.847689895267757,1.5454873484754,0.2388961025810663,20
50,circumferential,Circumferential,2025-10-25,5,5.365027072939428,4.229587509525868,4.890126489075531,5.875669765228124,6.3598185087309655,5.3677006575686494,0.7578111089223589,20
50,circumferential,Circumferential,2025-10-25,10,3.7663431750622145,2.819204422519269,3.3266694791933187,4.652050025904793,4.8083289440240025,3.9044620690325376,0.7701172987250336,20
50,circumferential,Circumferential,2025-10-25,20,2.350780410610368,1.6952069312010527,2.0260482948083585,3.193346962710948,3.506499933036816,2.5545668154628833,0.6499172133067148,20
50,circumferential,Circumferential,2025-10-26,5,3.9796721894571485,2.9926380476085144,3.6107224624631,4.231934769644504,4.790135479799775,3.936811803497865,0.543195970468759,20
50,circumferential,Circumferential,2025-10-26,10,2.807739335644902,2.021426223788265,2.4051404144252277,2.9119454885783016,3.259851158690126,2.692369449958144,0.39615447203376386,20
50,circumferential,Circumferential,2025-10-26,20,1.7371751228342025,1.2182382831802079,1.4716098420374237,1.810232312138892,1.9859055056071264,1.6545047353659459,0.2463784859035588,20
50,circumferential,Circumferential,2025-10-27,5,5.434598162973455,4.412227784261644,4.969984814526745,5.744276635313733,6.057940317894138,5.348485144089777,0.549406280046497,20
50,circumferential,Circumferential,2025-10-27,10,3.6060454317544695,2.97064420871974,3.267112156097033,3.8151779810771718,4.039344636266867,3.5478036751183333,0.3647350103992791,20
50,circumferential,Circumferential,2025-10-27,20,2.1597822586062954,1.7960052061953218,1.999203550206675,2.318010397707905,2.4067553423570196,2.1481114140966153,0.21031104265297193,20
50,circumferential,Circumferential,2025-10-28,5,3.992066988390131,3.269259978002511,3.590079349927968,4.4286806359824595,4.568784229721274,3.981911085217791,0.47623242810526634,20
50,circumferential,Circumferential,2025-10-28,10,2.7278904072497543,2.2155452612757016,2.4143165252506646,2.969989593377923,3.1019695975936914,2.685343532312245,0.3208766289709345,20
50,circumferential,Circumferential,2025-10-28,20,1.6630238780688495,1.3469634992820123,1.501819289512547,1.8152036272205878,1.875066846308223,1.6396209049458013,0.19192109760541912,20
50,circumferential,Circumferential,2025-10-29,5,2.971249386498541,2.3815448817608966,2.711311945984415,3.1388026879496276,3.2905015750686366,2.9280869980483986,0.3030188660016436,20
50,circumferential,Circumferential,2025-10-29,10,2.0304951743091144,1.5593331151296994,1.860715730738283,2.118060921171068,2.2262925146776706,1.9872128319451936,0.20578418994420986,20
50,circumferential,Circumferential,2025-10-29,20,1.229337182306034,0.9368439571229871,1.1209223410150713,1.3019647904425284,1.3474155750633154,1.2023750008096972,0.13222452722128433,20
50,circumferential,Circumferential,2025-10-30,5,3.2549575404300892,2.863527078560739,3.1357629396866096,3.3431874187644426,3.544468574777739,3.224270473235955,0.24365173115382566,20
50,circumferential,Circumferential,2025-10-30,10,2.15047526625512,1.8746253529501788,2.0515213060773343,2.219436424724358,2.3447971935895016,2.1279068901439326,0.16860495064434156,20
50,circumferential,Circumferential,2025-10-30,20,1.321666204024114,1.149991937068435,1.2373437405415617,1.3631061508865185,1.432412108204707,1.3057172331076972,0.10680873815872453,20
50,circumferential,Circumferential,2025-10-31,5,3.322206858149932,2.4759010518959106,2.9624764325323802,3.608431054723076,4.229409270412675,3.317736810985455,0.5773811878459894,20
50,circumferential,Circumferential,2025-10-31,10,2.5713092412644016,1.6489853399824665,2.1318868166925315,2.8048639636452974,3.0274000581551523,2.4394998839882964,0.4769957394071965,20
50,circumferential,Circumferential,2025-10-31,20,1.6970920697530796,1.009430655927291,1.3316675899159682,1.793441641894359,1.8463977458657292,1.5381613011390995,0.31270116183470115,20
50,circumferential,Circumferential,2025-11-01,5,3.711612835594976,2.6047072924380674,3.425924993819173,3.9346742323732937,4.983307720159855,3.72709888677067,0.7253676434402131,20
50,circumferential,Circumferential,2025-11-01,10,2.797607942398247,1.7984147633987406,2.4940367233458582,3.02995483448706,3.4548257790121335,2.745334021756375,0.5334193852782825,20
50,circumferential,Circumferential,2025-11-01,20,1.7665723725535185,1.1128528412427943,1.5967101652896285,1.8842590785599693,2.0583250289836323,1.7110621572429747,0.3049516754069571,20
50,circumferential,Circumferential,2025-11-02,5,3.8217315042704074,3.014860703208576,3.5520405863764895,4.125867856156629,4.4714214821254785,3.78498902779493,0.5178559255853031,20
50,circumferential,Circumferential,2025-11-02,10,2.6625851594270333,2.0273397565635762,2.441232644465115,2.917784311361122,3.1381133400595065,2.64671460485564,0.3912460752348255,20
50,circumferential,Circumferential,2025-11-02,20,1.6791599854595969,1.2279501057815057,1.504777133227535,1.8128150136541241,1.8821569840752432,1.6304545870987575,0.23290910615663565,20
50,circumferential,Circumferential,2025-11-03,5,2.80577727264932,2.264931678678284,2.650736172381668,2.9312365922971515,3.3109210077165536,2.785584883568993,0.32735629722274173,20
50,circumferential,Circumferential,2025-11-03,10,1.9347377624265336,1.5335675308206183,1.8490607678863642,2.087887329061865,2.339437808362338,1.9306948522566345,0.24762622679072321,20
50,circumferential,Circumferential,2025-11-03,20,1.2097474898152112,0.9218645966113443,1.1700165956336714,1.2775578584564622,1.4630935650191457,1.1972241112151452,0.15954223179700713,20
50,circumferential,Circumferential,2025-11-04,5,4.073487675207272,3.4244045225170203,3.6750400650443744,4.598429303038674,5.253305103498045,4.188709155111534,0.600756444486283,20
