target_N_star,selection_strategy,selection_strategy_label,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
70,cluster_concentrated,Cluster-concentrated,27,0.9362269142512087,0.8081596271789994,0.8661183795502486,1.006842007592101,1.533854238200813,1.0285345084863644,0.26160525933896484,20
70,cluster_concentrated,Cluster-concentrated,28,0.9227167531811189,0.7726224596403497,0.8281324825625201,0.9742758730953803,1.5120947928033661,0.9999727274785016,0.2565223469138837,20
70,cluster_concentrated,Cluster-concentrated,29,0.8837055294858253,0.7630463026585707,0.8047022640513902,0.9528288737054691,1.4830954313651923,0.9743698364051532,0.259646253026438,20
70,cluster_concentrated,Cluster-concentrated,30,0.853293639046568,0.7354394551090802,0.7884869744580324,0.9231686049089095,1.43284713106092,0.9480826286792213,0.2513235491098763,20
70,equidistant,Spatially balanced,2,4.3472922084129,3.8106087980596706,4.0632534640708595,4.548897310572935,4.910969527576026,4.332289966965345,0.3339237605477857,50
70,equidistant,Spatially balanced,3,3.6404076372634777,3.222566452536878,3.486000921057731,3.8283546898841214,4.104107973628366,3.6487349527276045,0.2670152834990127,50
70,equidistant,Spatially balanced,4,3.233704630640058,2.8249476209325306,3.035888093540496,3.401636410866219,3.594302711559484,3.235040671571972,0.2409418641318889,50
70,equidistant,Spatially balanced,5,2.962363764810544,2.5438836322887273,2.763120204526233,3.091667247145362,3.274132175366388,2.941154814493389,0.23885977421154364,50
70,equidistant,Spatially balanced,6,2.7563099819147308,2.3098929057631366,2.6213679449767877,2.857981632251155,3.0856005637323065,2.725236624001462,0.21978807760939378,50
70,equidistant,Spatially balanced,7,2.556470454916381,2.1505080260215337,2.4282913073856998,2.66494235115164,2.8916224972343363,2.5404770861922454,0.21699812235521093,50
70,equidistant,Spatially balanced,8,2.412911483199862,2.014556774307068,2.286274167604046,2.4899317289984073,2.7427617403780706,2.387670086117225,0.2134345294845674,50
70,equidistant,Spatially balanced,9,2.2928742370739648,1.8798944146801657,2.1523785753333975,2.369400112765482,2.6689595088733147,2.269596207268989,0.22315888337232578,50
70,equidistant,Spatially balanced,10,2.154093725016189,1.7706072405988043,2.0779372645868186,2.2600774867265017,2.5754624240615787,2.156161692875968,0.22582190238373048,50
70,equidistant,Spatially balanced,11,2.0549234745126133,1.6487533546872606,1.973651152305393,2.1653475425471242,2.512641396331151,2.0607722673352553,0.22759675867653795,50
70,equidistant,Spatially balanced,12,1.9685653036568804,1.5892852738890255,1.856903927238662,2.0753000609336265,2.4349522021833367,1.975167240355168,0.227793281293845,50
70,equidistant,Spatially balanced,13,1.8865621129228913,1.5171824980029665,1.7656622330036578,1.963088695618004,2.3488928554857327,1.8948736954339347,0.22525253763701955,50
70,equidistant,Spatially balanced,14,1.7991643181113044,1.4491882412666326,1.7027515864254745,1.8943522874529943,2.282697310135008,1.8242469545121132,0.23060659164868852,50
70,equidistant,Spatially balanced,15,1.719261961592625,1.3876467215650674,1.6520237158212772,1.8180416313043832,2.225722070565891,1.7531343993160993,0.23145524991846836,50
70,equidistant,Spatially balanced,16,1.6695037265173838,1.3130762636274398,1.591220050039544,1.7406415676062215,2.1520345807957137,1.6955331334346357,0.23347485778540228,50
70,equidistant,Spatially balanced,17,1.6051828121207108,1.2862220775863935,1.5099010450456523,1.681690418911199,2.1135711068715284,1.640407408179733,0.23660577483008277,50
70,equidistant,Spatially balanced,18,1.5383540527849062,1.2208305018728582,1.4545213217790287,1.6202776991242553,2.047856079225694,1.5833344327194958,0.22582322286041598,50
70,equidistant,Spatially balanced,19,1.4994909278813067,1.181450074251691,1.4169278800206968,1.5651987861706882,2.01123411071738,1.5378967607400642,0.23660683344889588,50
70,equidistant,Spatially balanced,20,1.4477341994176864,1.1398072534823256,1.3517536414731397,1.5237705957480556,1.9697597622221665,1.4905322743554317,0.23551619977510105,50
70,equidistant,Spatially balanced,21,1.4053238112635842,1.1156103838353173,1.3086185153599512,1.4553377922084758,1.9119085851763844,1.4447937856087427,0.23222413240677625,50
70,equidistant,Spatially balanced,22,1.3545516676812377,1.0605768123020993,1.2759294300057693,1.4162866638602911,1.8849749160634284,1.4023034026426817,0.23455417901754258,50
70,equidistant,Spatially balanced,23,1.310348600914178,1.0297800021380124,1.2477869360749363,1.3734545151096262,1.8260551181096965,1.3627290655822433,0.22804534321016007,50
70,equidistant,Spatially balanced,24,1.2760778728969795,1.003957905372642,1.1970263946389015,1.3264301021307565,1.769354454041338,1.319381760053107,0.22232182130785003,50
70,equidistant,Spatially balanced,25,1.2409068852096135,0.9587694446169601,1.1589163609859847,1.2796262811318535,1.7030351072886847,1.2807024247755254,0.2197011909896425,50
70,equidistant,Spatially balanced,26,1.1967716589658433,0.9515185553981402,1.1218303016888675,1.2531699585251888,1.6898390710857853,1.245207740218608,0.21871513317921606,50
70,equidistant,Spatially balanced,27,1.1680953087954844,0.9078074914765117,1.0919604716833462,1.2101877165807875,1.6434621720457363,1.2118784069448814,0.21411256177096202,50
70,equidistant,Spatially balanced,28,1.1319248648583973,0.893004887857451,1.052371064563785,1.1858638361654967,1.5787004666287492,1.1764171659747578,0.20531947440328527,50
70,equidistant,Spatially balanced,29,1.10113688000934,0.8673680209615803,1.0402404780380943,1.1513151752635145,1.5615886499853182,1.1458192548955342,0.20517829873432494,50
70,equidistant,Spatially balanced,30,1.0665798698186284,0.8410169461535821,1.0155356551945456,1.1101021014604566,1.502970789817045,1.1113508012598456,0.195848909816697,50
70,kmeans_stratified,k-means stratified,2,3.7940391801953597,3.35021373405662,3.588097582018397,4.141928329178938,4.480995817687918,3.857129580639986,0.3628006371711819,50
70,kmeans_stratified,k-means stratified,3,3.2017332913704797,2.810967265557183,3.0250389490017056,3.4584501256425657,3.7236400182954834,3.2406409250588384,0.30211419607720635,50
70,kmeans_stratified,k-means stratified,4,2.804421841175584,2.5052913984910665,2.6684945090499177,3.1072126248919725,3.3132390014993307,2.869026052328972,0.28299079416797335,50
70,kmeans_stratified,k-means stratified,5,2.524004639211493,2.2059692766603924,2.412400439438307,2.7840276326218323,2.980080229553449,2.5813257551376996,0.2666798294841821,50
70,kmeans_stratified,k-means stratified,6,2.3688257445750844,2.010385110348436,2.189868432232114,2.5921226452186086,2.789148629964913,2.3839684594269968,0.2650735684408058,50
70,kmeans_stratified,k-means stratified,7,2.2369885719404348,1.8450401551829276,2.0238810656791637,2.4194595161375583,2.579581985650552,2.2214144475976823,0.2600552689782202,50
70,kmeans_stratified,k-means stratified,8,2.0952025646681838,1.726318017722024,1.89930555395783,2.267641895072277,2.5065203866047177,2.0926484731685013,0.26696752029545945,50
70,kmeans_stratified,k-means stratified,9,2.0068313092221666,1.6071133356639458,1.7727342693601362,2.1529991580006387,2.4148479924601456,1.977398748438317,0.26820191359243545,50
70,kmeans_stratified,k-means stratified,10,1.9245061848287441,1.5080651513733991,1.6570118230700077,2.0710954881457164,2.347849397152922,1.8866142831857708,0.28191860530473206,50
70,kmeans_stratified,k-means stratified,11,1.791515794858274,1.4232173540462076,1.5891265783432416,1.9751540150685403,2.3081765599130595,1.806699643615844,0.290995401397665,50
70,kmeans_stratified,k-means stratified,12,1.7082540840804028,1.364646889066123,1.5006691387424458,1.9205990242239301,2.231034966074956,1.7337246458038527,0.2938478262660719,50
70,kmeans_stratified,k-means stratified,13,1.6314263156244802,1.2874593275586814,1.4335703181850314,1.9002020669362913,2.1878526747497524,1.6732526154222918,0.29911197508487164,50
70,kmeans_stratified,k-means stratified,14,1.553861038058382,1.2478998831185693,1.3678301631169316,1.8743273337255435,2.1234180656116344,1.6122598161828552,0.30531968918102687,50
70,kmeans_stratified,k-means stratified,15,1.5117673650613557,1.188149448131259,1.3152924853976387,1.857331486627394,2.0723188760724818,1.5616435048750497,0.3103554797102814,50
70,kmeans_stratified,k-means stratified,16,1.4545811809200337,1.1394453447412287,1.2526650195436062,1.8270383088663693,2.017583166998093,1.5057081713520635,0.30874333568053486,50
70,kmeans_stratified,k-means stratified,17,1.3895503605766573,1.1092402052333719,1.214973484643905,1.805575665848448,1.9766772390507186,1.4624992202080016,0.31377652561858665,50
70,kmeans_stratified,k-means stratified,18,1.3385760611844577,1.057532908169446,1.170151132379429,1.787725064641237,1.9575306570532842,1.421007478415929,0.32237630768395803,50
70,kmeans_stratified,k-means stratified,19,1.2905455065049916,1.0200903977433204,1.123270159823701,1.7333546746254422,1.897770010486362,1.3750760111608287,0.3211148740386054,50
70,kmeans_stratified,k-means stratified,20,1.2616953487338707,0.99023159389877,1.0777692599172592,1.7068832511047762,1.857600868142662,1.3350907775253449,0.3148211235853202,50
70,kmeans_stratified,k-means stratified,21,1.218614559945535,0.9408507352375237,1.0498964893582494,1.6856569587823762,1.8255237267974465,1.3002607468633958,0.31723189685673625,50
70,kmeans_stratified,k-means stratified,22,1.1827915051941331,0.9241582307901762,1.01979556520898,1.636565401481993,1.7552901046740228,1.2585794584613585,0.3059425721379096,50
70,kmeans_stratified,k-means stratified,23,1.1454333496226738,0.8861702405613572,0.9843565448461244,1.5847717741915173,1.7322708299622733,1.2220537718609892,0.3089714457805222,50
70,kmeans_stratified,k-means stratified,24,1.1016902613771857,0.8756958975161515,0.958423789133207,1.5806880388058677,1.704997684346457,1.1954640454861398,0.30981145558219764,50
70,kmeans_stratified,k-means stratified,25,1.07054888590279,0.8450032772314127,0.9271998457114168,1.5415677397813834,1.6380252734122145,1.1584136543152639,0.29897723675834653,50
70,kmeans_stratified,k-means stratified,26,1.0374960133645914,0.8025597676950212,0.8933102036816009,1.5181142935259302,1.5892631732834508,1.1254270604663734,0.2968515826150638,50
70,kmeans_stratified,k-means stratified,27,1.0088479026923853,0.7848611225888616,0.8683339563646737,1.4696270601624872,1.5617641932983983,1.0915451858722784,0.2913578872256797,50
70,kmeans_stratified,k-means stratified,28,0.9917474063426214,0.7491476247905728,0.8453427339882912,1.436411842709754,1.5292415777768682,1.0674681253336558,0.28769646396716286,50
70,kmeans_stratified,k-means stratified,29,0.9475309216416448,0.7374125404363588,0.8254894956313825,1.3937233372614122,1.488969114886376,1.0360873724196922,0.27972596819699175,50
70,kmeans_stratified,k-means stratified,30,0.9151988150646917,0.7185354748110769,0.8023006802975342,1.3657012952147687,1.452345772486971,1.0082887658090554,0.27324273596618665,50
70,random,Random,2,3.910494273938935,3.2420647628617414,3.7062901497409877,4.240050404948228,4.457687912059685,3.912572870977673,0.40185165278807417,50
70,random,Random,3,3.279038525350088,2.719061239658449,3.0331424634862936,3.549281518414866,3.7787139252418855,3.2916971800055137,0.33794773967161695,50
70,random,Random,4,2.9394406197154206,2.385600118506907,2.6701726256678726,3.16213234300851,3.339750869911264,2.9111356189288684,0.3079164954629976,50
70,random,Random,5,2.7005617516566307,2.12524117285005,2.3713588003519,2.8995656764900235,3.0279474896720737,2.638529855365383,0.3057642506893447,50
70,random,Random,6,2.471817163243921,1.954690972728315,2.188320118066243,2.677582253102206,2.8287988106395057,2.4495631334792156,0.29004415372324893,50
70,random,Random,7,2.324056157862083,1.7948747878382751,2.04938682101033,2.5184353898586913,2.697269142350913,2.293297586323016,0.2920600225405461,50
70,random,Random,8,2.2246444250984414,1.671804476602715,1.9341565690596818,2.4131248571008546,2.6070678829572738,2.1722625579606767,0.29419260554066323,50
70,random,Random,9,2.115338965201814,1.5645343327030514,1.8430407236651911,2.302192568688882,2.5072518998778053,2.062664283378191,0.2951268208443693,50
70,random,Random,10,1.9848167420091967,1.4742954175801657,1.7425650726180386,2.245297882221798,2.418220119380436,1.978375997942239,0.3011020926025902,50
70,random,Random,11,1.8907349409144243,1.3915306345690914,1.6532645662542231,2.168369758123613,2.313589779189481,1.898482865076352,0.30169407099111467,50
70,random,Random,12,1.8410065725225397,1.3112851460361379,1.5806536860954479,2.082265683531898,2.3044439379467514,1.831294480388122,0.3172292016208267,50
70,random,Random,13,1.7638531578785006,1.2490795848660068,1.4817863488331222,2.054948167626593,2.21568235591842,1.7632833994813317,0.3218563711719978,50
70,random,Random,14,1.719492287309341,1.196696204327888,1.4279136741147063,2.014491882540435,2.155805079258135,1.7088184266782662,0.3199894112117995,50
70,random,Random,15,1.6224876464530686,1.1456388662407087,1.3614205002978406,1.9822832241683037,2.11260956131107,1.6556815159594742,0.3301997341745802,50
70,random,Random,16,1.5825909379067666,1.1107335753323908,1.310235413653363,1.9519221948438121,2.0704249239168036,1.607400667031487,0.32957590225051103,50
70,random,Random,17,1.5099637152926773,1.0628458907354612,1.2551329172058487,1.8986454409464273,2.0066367465611146,1.5591000794288856,0.3324083675298062,50
70,random,Random,18,1.4625303406680326,1.0114086931954098,1.216529941919484,1.8577836438443804,1.9979445802416462,1.5165215011730355,0.3339561483438672,50
70,random,Random,19,1.3949694844358853,0.9651306403174713,1.184776027543174,1.8033126746497221,1.9278589524652958,1.4668746240992632,0.33063476388776586,50
70,random,Random,20,1.3556875911460948,0.9479391680488037,1.1344577816367398,1.7837563960055902,1.9019092236166872,1.433264338784593,0.33326907988504,50
70,random,Random,21,1.3169116065901338,0.9105799556545036,1.099264765271026,1.7435896455108737,1.830379425452259,1.3916065214746194,0.3293745251801998,50
70,random,Random,22,1.2834155557860525,0.8817307496610611,1.0704113759577158,1.7105705876721944,1.8159510729791533,1.3540493545505512,0.3268031362784464,50
70,random,Random,23,1.2424912676821558,0.8652324009013268,1.0266839026371017,1.6610780813368626,1.7617879962955514,1.3181906805913846,0.3202440396455424,50
70,random,Random,24,1.1920780971568106,0.8319077069422736,1.0018107754547279,1.6297820815159425,1.7236467991844935,1.2822664306096163,0.32148082585626647,50
70,random,Random,25,1.1643798435947272,0.8105673346252459,0.9612774151678642,1.5875678547475003,1.670398012336615,1.2486968870324258,0.3123382019429892,50
70,random,Random,26,1.1501405245531138,0.7799969673573348,0.9315443355369076,1.5464440406119169,1.6474042872304355,1.2135481802100465,0.30917141488215427,50
70,random,Random,27,1.0995117300454518,0.7629834956554523,0.9011564918450263,1.5220391496657035,1.5965058594659922,1.1841502996403508,0.30378679334653164,50
70,random,Random,28,1.0824757545942707,0.7305989092827381,0.8916990205292958,1.4752520353444865,1.5630267434893501,1.1507379631856893,0.2969985263552166,50
70,random,Random,29,1.0442221186147205,0.7122021460834216,0.851846671174668,1.4400499430400862,1.4992106215249708,1.1191026437312397,0.28881312442845347,50
70,random,Random,30,1.013580287234437,0.7007471000834479,0.8330970681986425,1.3887568837446023,1.4619180897863657,1.0866440178775758,0.27990649749018937,50
