target_N_star,selection_strategy,selection_strategy_label,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
50,kmeans_stratified,k-means stratified,2026-04-25,20,0.09730092592592565,0.07191481481481485,0.08594907407407448,0.11972685185185084,0.1959393518518521,0.11238037037037028,0.04259216696195371,50
50,kmeans_stratified,k-means stratified,2026-04-26,5,0.47999999999999954,0.39538235294117585,0.44659558823529366,0.5148455882352934,0.552561764705883,0.4787629411764705,0.048009666647349285,50
50,kmeans_stratified,k-means stratified,2026-04-26,10,0.33499999999999996,0.27106764705882547,0.30969117647058675,0.36419117647058785,0.4075823529411756,0.33927705882352954,0.04754267800146974,50
50,kmeans_stratified,k-means stratified,2026-04-26,20,0.22299999999999942,0.1726823529411754,0.20071323529411922,0.27137132352941173,0.32523676470588314,0.24139970588235307,0.06448207397088458,50
50,kmeans_stratified,k-means stratified,2026-04-27,5,0.30668401486988817,0.24483159851301126,0.28165799256505486,0.3271579925650576,0.39176840148698877,0.3111168029739777,0.044872272955530715,50
50,kmeans_stratified,k-means stratified,2026-04-27,10,0.22300000000000075,0.16782620817843794,0.18856598513011225,0.24659200743494392,0.30968280669144965,0.22591,0.04681160240930046,50
50,kmeans_stratified,k-means stratified,2026-04-27,20,0.14818401486988764,0.10518401486988874,0.11956598513011119,0.18234200743494489,0.295765985130112,0.1640515985130113,0.05898724895854733,50
50,kmeans_stratified,k-means stratified,2026-04-28,5,0.14937918215613344,0.12286208178438685,0.13612081784386698,0.16587918215613295,0.19416208178438707,0.15286275092936802,0.02210437345431353,50
50,kmeans_stratified,k-means stratified,2026-04-28,10,0.1133791821561334,0.08573791821561363,0.10481040892193316,0.12687918215613314,0.15232918215613334,0.11524617100371733,0.018757235764357946,50
50,kmeans_stratified,k-means stratified,2026-04-28,20,0.07750000000000035,0.05683791821561326,0.07293959107806569,0.09500418215613315,0.1150370817843865,0.08212050185873597,0.018023093437168552,50
50,kmeans_stratified,k-means stratified,2026-04-29,5,0.2956375464684011,0.2426249070631981,0.2662750929368012,0.3102750929368019,0.34357509293680244,0.2915535315985126,0.03341299745978577,50
