target_N_star,selection_strategy,selection_strategy_label,time_index,selected_mean_abs_error_median_vs_full_ugm3,selected_mean_abs_error_p5_vs_full_ugm3,value_p25,value_p75,selected_mean_abs_error_p95_vs_full_ugm3,selected_mean_abs_error_mean_vs_full_ugm3,selected_mean_abs_error_sd_vs_full_ugm3,n_outer_draws,selected_mean_ape_median_vs_full_pct,selected_mean_ape_p5_vs_full_pct,selected_mean_ape_p95_vs_full_pct
50,kmeans_stratified,k-means stratified,2026-01-07,0.17620204081632806,0.023729737822132436,0.07199927007299145,0.31360072992701493,0.6654658870847611,0.2553512891156472,0.27538695442914607,50,0.8876497594906774,0.11954286098507426,3.3524051814801683
50,kmeans_stratified,k-means stratified,2026-01-08,0.10493067226891206,0.010020220588234086,0.04464509803921546,0.21076323529411845,0.4154889705882369,0.1484462424842282,0.13963155225866158,50,0.6704803787133137,0.06402666779426122,2.654869127658685
50,kmeans_stratified,k-means stratified,2026-01-09,0.08642016718126122,0.017919975901798856,0.052355881466978005,0.1527590631824669,0.2587693636569008,0.11128607855228133,0.07761083769183734,50,1.0595498156916425,0.21970690156298026,3.1726278774054957
50,kmeans_stratified,k-means stratified,2026-01-10,0.1053999999999986,0.007608193277309994,0.05183110744297803,0.17582603541416386,0.30469560924369754,0.12913160173431035,0.09685053557595535,50,1.0470670304344987,0.07558148331921061,3.02691391610278
50,kmeans_stratified,k-means stratified,2026-01-11,0.05962860144057469,0.005038040216085804,0.020331617647057598,0.15154590336134444,0.291155888355341,0.10130375524677973,0.10415677221565652,50,0.7119801753212811,0.06015544000137571,3.4764729580929297
50,kmeans_stratified,k-means stratified,2026-01-12,0.07402040816326494,0.00472328931572541,0.035849142156862746,0.12642782112844975,0.23603503601440537,0.09707444310915885,0.07979040780404562,50,0.9477243573701906,0.06047489391771417,3.0220875346999057
50,kmeans_stratified,k-means stratified,2026-01-13,0.07836734693877556,0.009727720588235834,0.03273784513805866,0.12411985294117578,0.24615047268907564,0.09590864785062941,0.08360976713562897,50,0.8789380777319284,0.10910237960737704,2.760729203543994
50,kmeans_stratified,k-means stratified,2026-01-14,0.07709675427366536,0.008989508246103294,0.0361320506062206,0.12732468794713547,0.2631476845018453,0.09342909597460734,0.07106203969769011,50,1.7515819996448172,0.20423506771298208,5.978523373182884
50,kmeans_stratified,k-means stratified,2026-01-15,0.0872328042328041,0.008369236583523464,0.04006851851851767,0.15183068783068765,0.2412123960695373,0.09935542767887279,0.07421716517720894,50,1.9391611278585454,0.18604581608207998,5.362084896036939
50,kmeans_stratified,k-means stratified,2026-01-16,0.06446578631452571,0.006992241896759222,0.035983643457383696,0.12534620098039362,0.2305533463385336,0.08594572635862868,0.06844998970584158,50,0.7437676349409765,0.08067229945996938,2.6599864352434155
50,kmeans_stratified,k-means stratified,2026-01-17,0.09313988095238113,0.007369085411942056,0.051395665878646746,0.1904120370370359,0.36752337962963033,0.13128203521976162,0.12518517083191383,50,1.580149788696239,0.1250190427290544,6.235159254279048
50,kmeans_stratified,k-means stratified,2026-01-18,0.14202516501024265,0.01753480947955226,0.06304149912753276,0.21135960378575125,0.4061876443688289,0.1558042768440608,0.1317304515704777,50,2.327799065813365,0.287396343618213,6.657434399308754
50,kmeans_stratified,k-means stratified,2026-01-19,0.09500188267188836,0.018806091855561615,0.05003689283831525,0.12755007907222082,0.34333825338253393,0.11373267931822201,0.0922141690716154,50,1.4219011070163998,0.28147234640001306,5.138772294142773
50,kmeans_stratified,k-means stratified,2026-01-20,0.08650515135422188,0.01510897788483363,0.041019873302480914,0.14872395493513246,0.2548205629314919,0.10308523688352166,0.0766108932237193,50,1.522260683632882,0.26587784246259727,4.484164448697621
50,kmeans_stratified,k-means stratified,2026-01-21,0.09399166666666581,0.01621313653136358,0.04586703708235795,0.17903431734317454,0.2715231134686346,0.12151145044807596,0.09398908366254935,50,0.8746232944523913,0.15086855451512823,2.5266116502020726
50,kmeans_stratified,k-means stratified,2026-01-22,0.10182819349962147,0.008671594860167355,0.052650642479212806,0.16259495665878676,0.29273477418745214,0.11786321761470551,0.08620077614250052,50,1.3259390912505207,0.1129157477258568,3.811797765664767
50,kmeans_stratified,k-means stratified,2026-01-23,0.1558405895691619,0.014651859410430835,0.07978351757369517,0.25188810941042883,0.3439572222222247,0.17508658433444285,0.12369641829220156,50,1.9558852407229919,0.18388890628068266,4.316852600753064
50,kmeans_stratified,k-means stratified,2026-01-24,0.1672669123204864,0.012777824074073685,0.07034988983773305,0.27755671296296347,0.4299563019652275,0.18786421426963165,0.13897042917780764,50,1.9330676554079902,0.1476705588775321,4.96891231527813
50,kmeans_stratified,k-means stratified,2026-01-25,0.12204314420803675,0.010395759637188019,0.05499444444444501,0.203752607709752,0.46089689342403556,0.150054777922517,0.13053918310108614,50,1.7368843559707312,0.14794958290721258,6.559357423134964
50,kmeans_stratified,k-means stratified,2026-01-26,0.10914909506237702,0.015918602398527337,0.060368649747724046,0.19893219745463098,0.3486657433729976,0.13789995657837642,0.10916853494181944,50,1.1307976436235252,0.1649186195428132,3.6122186885114433
50,kmeans_stratified,k-means stratified,2026-01-27,0.1548142267386483,0.01487067484980562,0.07724468283581931,0.22494250892277545,0.3888102373769489,0.1777187430220379,0.12473837175749401,50,1.1993956154194176,0.1152079016826693,3.012237982025702
50,kmeans_stratified,k-means stratified,2026-01-28,0.08539154846335606,0.017699577294685697,0.05635877267573686,0.171712018140592,0.25345494331065627,0.1167422887359692,0.08589011559233418,50,1.0899502711249531,0.22592000517965005,3.2351361364287428
50,kmeans_stratified,k-means stratified,2026-01-29,0.10998398975826351,0.021803182656825817,0.05565949996234543,0.20883182656826493,0.40491650271732316,0.14897629470117296,0.12429914233710813,50,1.5302454203776326,0.3033552472827796,5.633743831992206
50,kmeans_stratified,k-means stratified,2026-01-30,0.09062407407407358,0.02622592592592672,0.05432955404383977,0.17091118669690109,0.35123467592592716,0.13092968741255398,0.10929185424673558,50,1.2504599439890365,0.3618737096015973,4.846448338069071
50,kmeans_stratified,k-means stratified,2026-01-31,0.11500944822373516,0.021677626606197677,0.05082962962962978,0.15465949074074148,0.27884217592592664,0.12111389450153592,0.08307578441127832,50,2.464977259012383,0.4646127552032842,5.976375272871617
50,kmeans_stratified,k-means stratified,2026-02-01,0.09864583333333332,0.012629886621313702,0.04519236111111136,0.1864597222222204,0.24986430260047512,0.11736374962609133,0.08996526008334133,50,1.1013403711606211,0.14100751698484507,2.7896327139932966
50,kmeans_stratified,k-means stratified,2026-02-02,0.12605442176870518,0.021758621504158526,0.07606436602418576,0.2732870370370346,0.6218025840891916,0.20141277146031655,0.18640327693596365,50,0.6130433209928094,0.10581919618504405,3.0240265736285745
50,kmeans_stratified,k-means stratified,2026-02-03,0.19385699168556236,0.0414640967498114,0.11283564814814939,0.35010925925926006,0.5227418981481496,0.2398487411186694,0.1800060657382002,50,1.2925075996419855,0.27645461582499703,3.485290213848291
50,kmeans_stratified,k-means stratified,2026-02-04,0.12899872448979677,0.00827075588599815,0.06354513531862183,0.18344387375768245,0.32005572187239273,0.13550312801062467,0.0954113869169641,50,1.8112975267516447,0.11613137835219424,4.493967981024729
50,kmeans_stratified,k-means stratified,2026-02-05,0.245193539311634,0.010035561034822572,0.11172397769516262,0.40683214096046694,0.554983294465349,0.27792186873978153,0.22292809458871096,50,1.1466765079890118,0.04693248490734163,2.595444838703254
50,kmeans_stratified,k-means stratified,2026-02-06,0.1763829787234048,0.013725269570517895,0.07676716417909901,0.29216276952190334,0.5991553171641817,0.2125804003516938,0.18372262655285473,50,0.8635373368969066,0.06719629535060379,2.9333498658219694
50,kmeans_stratified,k-means stratified,2026-02-07,0.0881404255319147,0.0176675037750897,0.044846859452736254,0.2065507403143858,0.5125207289648152,0.1543173149644741,0.15933417472017825,50,1.8370585798041077,0.36823329587849496,10.682165383140239
50,kmeans_stratified,k-means stratified,2026-02-08,0.14804412114957266,0.01217762907401898,0.06575295331851105,0.23725597014925315,0.3304680597014905,0.15696329437268688,0.11073115172978536,50,1.8125753553389556,0.149096567797685,4.046079345065121
50,kmeans_stratified,k-means stratified,2026-02-09,0.15927083333333414,0.041540664026804924,0.08469701492537318,0.3366337031597366,0.5462150018470352,0.22164818023322438,0.1761065657248685,50,0.8118319858141232,0.21174021045233127,2.784155770083084
50,kmeans_stratified,k-means stratified,2026-02-10,0.1583816326530627,0.025429705215420918,0.08600555555555722,0.32415927895981334,0.6244923167848666,0.22013679092488098,0.18778828389565144,50,0.7825609079756051,0.12564773370232682,3.0856057376139443
50,kmeans_stratified,k-means stratified,2026-02-11,0.20737684240362864,0.027600694444446728,0.08872569444444212,0.3113842789598107,0.5228631796690292,0.21620493670092103,0.1507169328755775,50,1.7998163739598816,0.23954546331210574,4.537911278817792
50,kmeans_stratified,k-means stratified,2026-02-12,0.19303099630996368,0.03661737103697442,0.08988099630996471,0.3194017870161332,0.4504079207771665,0.21496386359254388,0.1429802031790146,50,1.7420989882708744,0.33047068220182857,4.064918060284541
50,kmeans_stratified,k-means stratified,2026-02-13,0.1802122448979615,0.027198813303100967,0.10504575302343744,0.2692484646636393,0.5486524537037072,0.20836996603464197,0.15353204946401885,50,1.193119105735175,0.18007335641164793,3.632426449673405
50,kmeans_stratified,k-means stratified,2026-02-14,0.1944683295540468,0.026336696900984967,0.08851171579743244,0.2933942979969739,0.6365829629629619,0.22766289148614482,0.186052478365524,50,1.1202499019548122,0.15171458606550292,3.667085553111453
50,kmeans_stratified,k-means stratified,2026-02-15,0.26297018807523287,0.05791470588235228,0.14257352941176293,0.3832796518607484,0.6835012124849941,0.2993080925689426,0.21300592588559322,50,1.0010341080480216,0.22046071598510675,2.6018463598387545
50,kmeans_stratified,k-means stratified,2026-02-16,0.19009583333333424,0.023236774344570145,0.1054590121722816,0.3700606703355511,0.6286781611999306,0.25017326317654637,0.2014410104134025,50,0.8073525014037677,0.09868847497960333,2.670047402526003
50,kmeans_stratified,k-means stratified,2026-02-17,0.12852399848828266,0.009114351851853896,0.057391005291005825,0.2325238425925953,0.36548154950869344,0.15449460553062816,0.12483865690781727,50,0.8207229525807047,0.058202031143583785,2.3338761628544624
50,kmeans_stratified,k-means stratified,2026-02-18,0.11083491389120592,0.011331036340185818,0.0362165040272604,0.2538559024353235,0.4857365146802249,0.16394855684062748,0.16867570398476658,50,0.8176670004315167,0.08359292366261649,3.583444106326426
50,kmeans_stratified,k-means stratified,2026-02-19,0.13625177626606266,0.020813953136809893,0.07170740740740822,0.1835537037037014,0.2976261574074069,0.13992808262170084,0.08532305901037493,50,1.625643160427265,0.24833482164838716,3.5510284006045065
50,kmeans_stratified,k-means stratified,2026-02-20,0.08693333333333264,0.013773625601926302,0.05163569852098071,0.17469841588320723,0.2504498192087012,0.11507464769532,0.09650283290430185,50,0.8749962302843803,0.1386334794367412,2.5208126650654124
50,kmeans_stratified,k-means stratified,2026-02-21,0.10468534960056974,0.021393640846675322,0.0635350163113575,0.2326218041119783,0.4060499503704815,0.15176131601579937,0.12467153771425818,50,0.9298051938517832,0.19001625777185266,3.6064965561874356
50,kmeans_stratified,k-means stratified,2026-02-22,0.11513769820195918,0.010773066914497465,0.05835491790582226,0.20819892269175488,0.36208848358116574,0.14082677672245858,0.10791026246977921,50,1.5191234502639785,0.14213953237426824,4.7773849492269305
50,kmeans_stratified,k-means stratified,2026-02-23,0.12268108043976822,0.01890615360278467,0.06792499225526738,0.22246457558860055,0.4539644635270463,0.1676782658266977,0.14400100051070047,50,2.49920184769799,0.3851473580731918,9.2479526750911
50,kmeans_stratified,k-means stratified,2026-02-24,0.13468324829932055,0.006826540130979275,0.04684329881206084,0.2638126865671633,0.46157156564118446,0.16689315448808892,0.15094482176133514,50,1.2213480820957894,0.06190511293425301,4.1856693654503685
50,kmeans_stratified,k-means stratified,2026-02-25,0.16945416666666802,0.028938624535313373,0.0656535505652065,0.2717650405887264,0.6159291024960198,0.21733615070693355,0.1919056079872044,50,1.0888471595519196,0.18594844698388577,3.957723005167468
