target_N_star,selection_strategy,selection_strategy_label,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
70,kmeans_stratified,k-means stratified,17,0.14240582581439387,0.11419964801884315,0.12432838821058745,0.18811849050068297,0.20451695416731747,0.15021517873758403,0.03303004986253355,50
70,kmeans_stratified,k-means stratified,18,0.13587896069445105,0.10893436705975627,0.11968484731406548,0.18603297993049983,0.20176782233065274,0.14596605535808824,0.033922141821387114,50
70,kmeans_stratified,k-means stratified,19,0.1319023773642769,0.10505825324427191,0.11558408700202483,0.18080939331679535,0.19691125297919573,0.14125085122928419,0.03376432176872591,50
70,kmeans_stratified,k-means stratified,20,0.12836380108476364,0.1019515007476656,0.11074046462916609,0.17678370141545252,0.191956133716176,0.13714748882187,0.033117809053482904,50
70,kmeans_stratified,k-means stratified,21,0.1246729497089345,0.09694884895197005,0.10760012123125096,0.17565189020521488,0.18909001948386672,0.13357716239475473,0.033353453071740244,50
70,kmeans_stratified,k-means stratified,22,0.12083676319200265,0.09501725585947499,0.1040185817720829,0.16937398957069738,0.18113029645761342,0.12929475393667406,0.03217073010769257,50
70,kmeans_stratified,k-means stratified,23,0.11694977214214042,0.09131627169212671,0.10118284675658229,0.16567544774044407,0.17899324465424957,0.12554975938522267,0.03247387251696898,50
70,kmeans_stratified,k-means stratified,24,0.11216514456933968,0.08974169510618198,0.09834058607107976,0.16447924786369428,0.17670885341309414,0.1228256148037154,0.032564330477926125,50
70,kmeans_stratified,k-means stratified,25,0.10909833626916043,0.08699536274880333,0.0946208030233493,0.16070204202521388,0.1690617652404613,0.11902024353347267,0.031441609292783564,50
70,kmeans_stratified,k-means stratified,26,0.10564704608537179,0.082623140445184,0.0914332006525631,0.15788310029695762,0.1647262540123738,0.11563406789856667,0.031200132148314786,50
70,kmeans_stratified,k-means stratified,27,0.10242804915583603,0.08087738103846989,0.08920508657464365,0.1527833912101404,0.16151899347785484,0.11215285992290402,0.03061362898269862,50
70,kmeans_stratified,k-means stratified,28,0.10099138437945987,0.07713006920076744,0.08604855991958704,0.14933756230648432,0.15853175110702997,0.10968100846617158,0.030226542035190183,50
70,kmeans_stratified,k-means stratified,29,0.09704095956818248,0.07580122053133449,0.08418808835993774,0.145137876279527,0.15419340315697366,0.10645496460267109,0.02937730326034483,50
70,kmeans_stratified,k-means stratified,30,0.09372846547436398,0.07397279474060978,0.08174417732504913,0.14293083861114408,0.14973271238855837,0.10360294630087942,0.028711501672676578,50
70,random,Random,2,0.40074005097733645,0.33431159971965946,0.3776148062024307,0.4369126034788975,0.4580023354952546,0.401005744655141,0.041113649552507556,50
70,random,Random,3,0.3389992416859213,0.2821853331961083,0.31344476108026975,0.3618547016148723,0.3843444729189943,0.3373825484699982,0.0347016254526681,50
70,random,Random,4,0.30463426661750814,0.24547849635014324,0.27413629101797454,0.3254727902770149,0.339809509391965,0.2983864892274053,0.03170900524924404,50
70,random,Random,5,0.2779138300807307,0.2171946517128113,0.24300562859500863,0.2958702148732244,0.30899103570714187,0.27046426283378705,0.031644982645394115,50
70,random,Random,6,0.2576100138441362,0.19976273446728166,0.2245272458465266,0.27550782070708135,0.28921749854108325,0.25110993531247294,0.03015720405128335,50
70,random,Random,7,0.23920777180868447,0.18335754008044133,0.21197291850684286,0.2585509216829236,0.2789960191626477,0.23511194921667788,0.030502001317892824,50
70,random,Random,8,0.22801165676636925,0.1708570213481559,0.1983128089108097,0.24934326100772797,0.26813884712543196,0.2227202063914716,0.030786314863774297,50
70,random,Random,9,0.21492673680218566,0.15988933742062023,0.18757190289608738,0.23685658102327145,0.25624920960645264,0.21149443865450596,0.03091671656168223,50
70,random,Random,10,0.20276782178341035,0.1506689822132962,0.17878876726316673,0.2319005433852459,0.24929770025236567,0.20287099271432765,0.03161420242296263,50
70,random,Random,11,0.19327591568950186,0.1422100983176778,0.16875933832268308,0.22469096857036286,0.2407066335458896,0.19469367134878943,0.031725063956420885,50
70,random,Random,12,0.18909363578300864,0.13400604716467743,0.1606798039136037,0.2173097067543317,0.23785377038788377,0.1878155854921069,0.03330357056019618,50
70,random,Random,13,0.18005048303225735,0.12765310214525014,0.15114564495585592,0.2145806601173723,0.23020670270687055,0.1808554173229143,0.033814006664373675,50
70,random,Random,14,0.17455605770959615,0.12224486875704521,0.146138121616757,0.20849512562428596,0.22332354980168614,0.17528696589060147,0.033676000523586234,50
70,random,Random,15,0.1653824047351078,0.11708534818366809,0.13879742135700357,0.20585928443205592,0.21882448219029768,0.16984760576366165,0.034721535801969544,50
70,random,Random,16,0.16087535769528305,0.11351507403252245,0.13313785119971566,0.20229640107208602,0.21353088980460505,0.16490169030339466,0.03464141638486456,50
70,random,Random,17,0.15341563895206223,0.10861854443959662,0.12822860299717975,0.19714473407229716,0.20664518382991712,0.15995685883604221,0.034938058063326546,50
70,random,Random,18,0.14813541251328743,0.10336356618443232,0.12479358004302266,0.19326079215430103,0.20418431068015877,0.155597895545437,0.03509203216439838,50
70,random,Random,19,0.14156177001490144,0.09863376490171957,0.12043742773653188,0.18697760378019823,0.1966779091476686,0.1505131245302824,0.03475779739134747,50
70,random,Random,20,0.13769124556898227,0.09687641324997598,0.11582538022637956,0.18546189160064364,0.1951696635845725,0.1470655698855938,0.034984424384030946,50
70,random,Random,21,0.13363019057394654,0.09305879499921002,0.11174496356529318,0.18121756087271823,0.1873869081856594,0.1427987538586654,0.03459551201849724,50
70,random,Random,22,0.13039879082794137,0.09011215255982385,0.10913979729057677,0.17741482761123684,0.18548228691828825,0.138945582738826,0.03429287081129887,50
70,random,Random,23,0.1257071265160956,0.08842213947231911,0.10427834741540054,0.17288136891733208,0.18005984661836105,0.13526964585066953,0.03361674731041534,50
70,random,Random,24,0.12185780108044098,0.08501983582393349,0.10133566333419952,0.16887344965878204,0.1770689961438768,0.1315904147460737,0.03373294007584327,50
70,random,Random,25,0.11861961951634159,0.08283710442586747,0.0979208925698829,0.16463646487513683,0.1714546437796493,0.12814614634696883,0.03277639808446702,50
70,random,Random,26,0.11643103525443532,0.07971420679396055,0.09566986126846455,0.16094751561571585,0.16809375819182273,0.12453955178279136,0.03242304095070795,50
70,random,Random,27,0.11103883052976338,0.07797575619476031,0.09191173312906065,0.15740903585265675,0.16288232903714567,0.12152770648771888,0.03187761112900079,50
70,random,Random,28,0.10989442753750023,0.07466667052144112,0.09149357634319766,0.15282552682325368,0.1600272522524444,0.11810121575125457,0.03116687235329651,50
70,random,Random,29,0.10563966023085714,0.0727537130487848,0.08692333186762835,0.14900916076968063,0.15275253736016836,0.11485709818709455,0.030323008203735187,50
70,random,Random,30,0.10338711158889557,0.07161514511712448,0.08453693754567437,0.14392871512800132,0.15008827897515262,0.11152309189062408,0.029368936818577336,50
