target_N_star,selection_strategy,selection_strategy_label,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
50,random,Random,2026-01-12,5,0.2668999999999999,0.21238775510204091,0.25164795918367355,0.2891977040816336,0.3605117021276592,0.27523329562888976,0.04568576263165352,50
50,random,Random,2026-01-12,10,0.1864528061224484,0.14378265306122523,0.1694900265957462,0.20885000000000042,0.2732530612244892,0.19386620719351558,0.04027045763633349,50
50,random,Random,2026-01-12,20,0.11606164965986476,0.08714234693877532,0.10333545918367237,0.13539999999999885,0.18927295918367426,0.12226887139962372,0.028721177859133824,50
50,random,Random,2026-01-13,5,0.2927999999999997,0.22598571428571396,0.2655255102040819,0.3206989795918367,0.36243825354610076,0.2923860882906352,0.04009517002907523,50
50,random,Random,2026-01-13,10,0.20142448979591698,0.15482193877550995,0.18142857142857127,0.21699999999999964,0.24767142857142646,0.2008369289332749,0.029022515001723533,50
50,random,Random,2026-01-13,20,0.1250750000000007,0.09514285714285706,0.11234438775510158,0.13602792553191656,0.1534739370748296,0.12483935678101,0.018520751387530728,50
50,random,Random,2026-01-14,5,0.1667346938775509,0.12435959183673484,0.1403061224489799,0.2013125,0.3212221513605445,0.18407195020987127,0.06235914704806182,50
50,random,Random,2026-01-14,10,0.1252653061224489,0.08384472789115698,0.1023883928571434,0.16229464285714346,0.22792334183673457,0.13955665841655823,0.050391926050560185,50
50,random,Random,2026-01-14,20,0.08662244897959215,0.050055272108844216,0.06394642857142852,0.10349362244897997,0.18781032349109889,0.09104124952959915,0.03670361138047176,50
50,random,Random,2026-01-15,5,0.21485150709219836,0.1655246938775508,0.18402346938775493,0.27178061224489825,0.4016057823129246,0.24057407513828835,0.07654261026850892,50
50,random,Random,2026-01-15,10,0.15702653061224492,0.11615795918367362,0.12818351063829825,0.22121492346938698,0.2775391156462578,0.17680293343905545,0.05682875761709852,50
50,random,Random,2026-01-15,20,0.09847346938775492,0.07011500000000041,0.0799326530612251,0.15775191326530558,0.17435416666666612,0.11377088969019615,0.039453709122791385,50
50,random,Random,2026-01-16,5,0.3230166666666676,0.2627285714285702,0.29409183673469386,0.3524068877551003,0.38014404255319056,0.32438869243016333,0.04002209780471732,50
50,random,Random,2026-01-16,10,0.21669175170068122,0.17702551020408186,0.19846938775510248,0.240429846938776,0.25759999999999983,0.2180470010855405,0.027590001134412664,50
50,random,Random,2026-01-16,20,0.13252295918367496,0.10731275510204145,0.11985501700680246,0.1451543367346928,0.15930816326530478,0.1333057765957447,0.01689313563548286,50
50,random,Random,2026-01-17,5,0.2741724290780143,0.18841224489795985,0.2258193705673769,0.34479591836734724,0.49606571428571394,0.3022981197713129,0.0997629337847049,50
50,random,Random,2026-01-17,10,0.20108944854537625,0.12610204081632603,0.16101041666666616,0.2799445153061224,0.45173061224489763,0.23692874099001315,0.10970332665187138,50
50,random,Random,2026-01-17,20,0.12584438775510187,0.0754642857142858,0.10071152210884393,0.22216858445505883,0.3876321428571425,0.1714503962946881,0.10954865399971989,50
50,random,Random,2026-01-18,5,0.2988284845853233,0.21835586734693915,0.24919387755102018,0.4031785714285715,0.5465204081632649,0.3417766400347373,0.11731472144716489,50
50,random,Random,2026-01-18,10,0.21142500000000064,0.1491083333333331,0.17428897090751094,0.2872205818497614,0.5504032653061218,0.2725131094948617,0.14261291108741045,50
50,random,Random,2026-01-18,20,0.1294521276595737,0.0916225000000005,0.11172606382978711,0.2115229591836736,0.5331041666666666,0.20495068338399186,0.15850000331865727,50
50,random,Random,2026-01-19,5,0.31030612244898004,0.24475833333333222,0.28542729591836746,0.3602346938775496,0.4648937500000001,0.3283583261687654,0.0646719812266537,50
50,random,Random,2026-01-19,10,0.2268918367346937,0.16778959183673364,0.1970242346938773,0.255591836734695,0.34394158163265276,0.2362668499782891,0.05397275558356586,50
50,random,Random,2026-01-19,20,0.14330714285714263,0.10435867346938851,0.12035076530612188,0.1670792942176864,0.21079375000000034,0.14913275546388788,0.03622179432704035,50
50,random,Random,2026-01-20,5,0.2783999999999991,0.2141346938775503,0.24999808673469404,0.3290933248299308,0.39959064716312126,0.29152293789849626,0.05785207976238331,50
50,random,Random,2026-01-20,10,0.20327083333333396,0.14244795918367434,0.16991875,0.23850714285714303,0.2843135204081631,0.20448204402489265,0.042564657672200544,50
50,random,Random,2026-01-20,20,0.12731250000000016,0.08610969387755127,0.10594791666666592,0.147405612244898,0.16605568181818162,0.12547051529425143,0.024907465010721608,50
